id,next_id,lv,group,desc,cost,cost_total,effect
300159,300160,59,3,-1,359#287|360#2870,359#6154|360#61540,hp#546104
300160,-1,60,3,-1,359#296|360#2960,359#6450|360#64500,hp#555360
300200,300201,0,3,-1,359#0|360#0,359#0|360#0,
300201,300202,1,3,-1,359#5|360#50,359#5|360#50,atk#134
300202,300203,2,3,-1,359#6|360#60,359#11|360#110,atk#268
300203,300204,3,3,-1,359#7|360#70,359#18|360#180,atk#402
300204,300205,4,3,-1,359#8|360#80,359#26|360#260,atk#536
300205,300206,5,3,-1,359#9|360#90,359#35|360#350,atk#670
300206,300207,6,3,-1,359#10|360#100,359#45|360#450,atk#804
300207,300208,7,3,-1,359#11|360#110,359#56|360#560,atk#938
300208,300209,8,3,-1,359#12|360#120,359#68|360#680,atk#1072
300209,300210,9,3,-1,359#13|360#130,359#81|360#810,atk#1206
300210,300211,10,3,-1,359#14|360#140,359#95|360#950,atk#1340
300211,300212,11,3,-1,359#15|360#150,359#110|360#1100,atk#1474
300212,300213,12,3,-1,359#18|360#180,359#128|360#1280,atk#1608
300213,300214,13,3,-1,359#21|360#210,359#149|360#1490,atk#1742
300214,300215,14,3,-1,359#24|360#240,359#173|360#1730,atk#1876
300215,300216,15,3,-1,359#27|360#270,359#200|360#2000,atk#2010
300216,300217,16,3,-1,359#30|360#300,359#230|360#2300,atk#2144
300217,300218,17,3,-1,359#33|360#330,359#263|360#2630,atk#2278
300218,300219,18,3,-1,359#36|360#360,359#299|360#2990,atk#2412
300219,300220,19,3,-1,359#39|360#390,359#338|360#3380,atk#2546
300220,300221,20,3,-1,359#42|360#420,359#380|360#3800,atk#2680
300221,300222,21,3,-1,359#45|360#450,359#425|360#4250,atk#2814
300222,300223,22,3,-1,359#49|360#490,359#474|360#4740,atk#2948
300223,300224,23,3,-1,359#53|360#530,359#527|360#5270,atk#3082
300224,300225,24,3,-1,359#57|360#570,359#584|360#5840,atk#3216
300225,300226,25,3,-1,359#61|360#610,359#645|360#6450,atk#3350
300226,300227,26,3,-1,359#65|360#650,359#710|360#7100,atk#3484
300227,300228,27,3,-1,359#69|360#690,359#779|360#7790,atk#3618
300228,300229,28,3,-1,359#73|360#730,359#852|360#8520,atk#3752
300229,300230,29,3,-1,359#77|360#770,359#929|360#9290,atk#3886
300230,300231,30,3,-1,359#81|360#810,359#1010|360#10100,atk#4020
300231,300232,31,3,-1,359#85|360#850,359#1095|360#10950,atk#4154
300232,300233,32,3,-1,359#91|360#910,359#1186|360#11860,atk#4288
300233,300234,33,3,-1,359#97|360#970,359#1283|360#12830,atk#4422
300234,300235,34,3,-1,359#103|360#1030,359#1386|360#13860,atk#4556
300235,300236,35,3,-1,359#109|360#1090,359#1495|360#14950,atk#4690
300236,300237,36,3,-1,359#115|360#1150,359#1610|360#16100,atk#4824
300237,300238,37,3,-1,359#121|360#1210,359#1731|360#17310,atk#4958
300238,300239,38,3,-1,359#127|360#1270,359#1858|360#18580,atk#5092
300239,300240,39,3,-1,359#133|360#1330,359#1991|360#19910,atk#5226
300240,300241,40,3,-1,359#139|360#1390,359#2130|360#21300,atk#5360
300241,300242,41,3,-1,359#145|360#1450,359#2275|360#22750,atk#5494
300242,300243,42,3,-1,359#152|360#1520,359#2427|360#24270,atk#5628
300243,300244,43,3,-1,359#159|360#1590,359#2586|360#25860,atk#5762
300244,300245,44,3,-1,359#166|360#1660,359#2752|360#27520,atk#5896
300245,300246,45,3,-1,359#173|360#1730,359#2925|360#29250,atk#6030
300246,300247,46,3,-1,359#180|360#1800,359#3105|360#31050,atk#6164
300247,300248,47,3,-1,359#187|360#1870,359#3292|360#32920,atk#6298
300248,300249,48,3,-1,359#194|360#1940,359#3486|360#34860,atk#6432
300249,300250,49,3,-1,359#201|360#2010,359#3687|360#36870,atk#6566
300250,300251,50,3,-1,359#208|360#2080,359#3895|360#38950,atk#6700
300251,300252,51,3,-1,359#215|360#2150,359#4110|360#41100,atk#6834
300252,300253,52,3,-1,359#224|360#2240,359#4334|360#43340,atk#6968
300253,300254,53,3,-1,359#233|360#2330,359#4567|360#45670,atk#7102
300254,300255,54,3,-1,359#242|360#2420,359#4809|360#48090,atk#7236
300255,300256,55,3,-1,359#251|360#2510,359#5060|360#50600,atk#7370
300256,300257,56,3,-1,359#260|360#2600,359#5320|360#53200,atk#7504
300257,300258,57,3,-1,359#269|360#2690,359#5589|360#55890,atk#7638
300258,300259,58,3,-1,359#278|360#2780,359#5867|360#58670,atk#7772
300259,300260,59,3,-1,359#287|360#2870,359#6154|360#61540,atk#7906
300260,-1,60,3,-1,359#296|360#2960,359#6450|360#64500,atk#8040
300300,300301,0,3,-1,359#0|360#0,359#0|360#0,
300301,300302,1,3,-1,359#5|360#50,359#5|360#50,hp#9256
300302,300303,2,3,-1,359#6|360#60,359#11|360#110,hp#18512
300303,300304,3,3,-1,359#7|360#70,359#18|360#180,hp#27768
300304,300305,4,3,-1,359#8|360#80,359#26|360#260,hp#37024
300305,300306,5,3,-1,359#9|360#90,359#35|360#350,hp#46280
300306,300307,6,3,-1,359#10|360#100,359#45|360#450,hp#55536
300307,300308,7,3,-1,359#11|360#110,359#56|360#560,hp#64792
300308,300309,8,3,-1,359#12|360#120,359#68|360#680,hp#74048
300309,300310,9,3,-1,359#13|360#130,359#81|360#810,hp#83304
300310,300311,10,3,-1,359#14|360#140,359#95|360#950,hp#92560
300311,300312,11,3,-1,359#15|360#150,359#110|360#1100,hp#101816
300312,300313,12,3,-1,359#18|360#180,359#128|360#1280,hp#111072
300313,300314,13,3,-1,359#21|360#210,359#149|360#1490,hp#120328
300314,300315,14,3,-1,359#24|360#240,359#173|360#1730,hp#129584
300315,300316,15,3,-1,359#27|360#270,359#200|360#2000,hp#138840
300316,300317,16,3,-1,359#30|360#300,359#230|360#2300,hp#148096
300317,300318,17,3,-1,359#33|360#330,359#263|360#2630,hp#157352
300318,300319,18,3,-1,359#36|360#360,359#299|360#2990,hp#166608
300319,300320,19,3,-1,359#39|360#390,359#338|360#3380,hp#175864
300320,300321,20,3,-1,359#42|360#420,359#380|360#3800,hp#185120
300321,300322,21,3,-1,359#45|360#450,359#425|360#4250,hp#194376
300322,300323,22,3,-1,359#49|360#490,359#474|360#4740,hp#203632
300323,300324,23,3,-1,359#53|360#530,359#527|360#5270,hp#212888
300324,300325,24,3,-1,359#57|360#570,359#584|360#5840,hp#222144
300325,300326,25,3,-1,359#61|360#610,359#645|360#6450,hp#231400
300326,300327,26,3,-1,359#65|360#650,359#710|360#7100,hp#240656
300327,300328,27,3,-1,359#69|360#690,359#779|360#7790,hp#249912
300328,300329,28,3,-1,359#73|360#730,359#852|360#8520,hp#259168
300329,300330,29,3,-1,359#77|360#770,359#929|360#9290,hp#268424
300330,300331,30,3,-1,359#81|360#810,359#1010|360#10100,hp#277680
300331,300332,31,3,-1,359#85|360#850,359#1095|360#10950,hp#286936
300332,300333,32,3,-1,359#91|360#910,359#1186|360#11860,hp#296192
300333,300334,33,3,-1,359#97|360#970,359#1283|360#12830,hp#305448
300334,300335,34,3,-1,359#103|360#1030,359#1386|360#13860,hp#314704
300335,300336,35,3,-1,359#109|360#1090,359#1495|360#14950,hp#323960
300336,300337,36,3,-1,359#115|360#1150,359#1610|360#16100,hp#333216
300337,300338,37,3,-1,359#121|360#1210,359#1731|360#17310,hp#342472
300338,300339,38,3,-1,359#127|360#1270,359#1858|360#18580,hp#351728
300339,300340,39,3,-1,359#133|360#1330,359#1991|360#19910,hp#360984
300340,300341,40,3,-1,359#139|360#1390,359#2130|360#21300,hp#370240
300341,300342,41,3,-1,359#145|360#1450,359#2275|360#22750,hp#379496
300342,300343,42,3,-1,359#152|360#1520,359#2427|360#24270,hp#388752
300343,300344,43,3,-1,359#159|360#1590,359#2586|360#25860,hp#398008
300344,300345,44,3,-1,359#166|360#1660,359#2752|360#27520,hp#407264
300345,300346,45,3,-1,359#173|360#1730,359#2925|360#29250,hp#416520
300346,300347,46,3,-1,359#180|360#1800,359#3105|360#31050,hp#425776
300347,300348,47,3,-1,359#187|360#1870,359#3292|360#32920,hp#435032
300348,300349,48,3,-1,359#194|360#1940,359#3486|360#34860,hp#444288
300349,300350,49,3,-1,359#201|360#2010,359#3687|360#36870,hp#453544
300350,300351,50,3,-1,359#208|360#2080,359#3895|360#38950,hp#462800
300351,300352,51,3,-1,359#215|360#2150,359#4110|360#41100,hp#472056
300352,300353,52,3,-1,359#224|360#2240,359#4334|360#43340,hp#481312
300353,300354,53,3,-1,359#233|360#2330,359#4567|360#45670,hp#490568
300354,300355,54,3,-1,359#242|360#2420,359#4809|360#48090,hp#499824
300355,300356,55,3,-1,359#251|360#2510,359#5060|360#50600,hp#509080
300356,300357,56,3,-1,359#260|360#2600,359#5320|360#53200,hp#518336
300357,300358,57,3,-1,359#269|360#2690,359#5589|360#55890,hp#527592
300358,300359,58,3,-1,359#278|360#2780,359#5867|360#58670,hp#536848
300359,300360,59,3,-1,359#287|360#2870,359#6154|360#61540,hp#546104
300360,-1,60,3,-1,359#296|360#2960,359#6450|360#64500,hp#555360
300400,300401,0,3,-1,359#0|360#0,359#0|360#0,
300401,300402,1,3,-1,359#5|360#50,359#5|360#50,spd#1
300402,300403,2,3,-1,359#6|360#60,359#11|360#110,spd#2
300403,300404,3,3,-1,359#7|360#70,359#18|360#180,spd#3
300404,300405,4,3,-1,359#8|360#80,359#26|360#260,spd#4
300405,300406,5,3,-1,359#9|360#90,359#35|360#350,spd#5
300406,300407,6,3,-1,359#10|360#100,359#45|360#450,spd#6
300407,300408,7,3,-1,359#11|360#110,359#56|360#560,spd#7
300408,300409,8,3,-1,359#12|360#120,359#68|360#680,spd#8
300409,300410,9,3,-1,359#13|360#130,359#81|360#810,spd#9
300410,300411,10,3,-1,359#14|360#140,359#95|360#950,spd#10
300411,300412,11,3,-1,359#15|360#150,359#110|360#1100,spd#11
300412,300413,12,3,-1,359#18|360#180,359#128|360#1280,spd#12
300413,300414,13,3,-1,359#21|360#210,359#149|360#1490,spd#13
300414,300415,14,3,-1,359#24|360#240,359#173|360#1730,spd#14
300415,300416,15,3,-1,359#27|360#270,359#200|360#2000,spd#15
300416,300417,16,3,-1,359#30|360#300,359#230|360#2300,spd#16
300417,300418,17,3,-1,359#33|360#330,359#263|360#2630,spd#17
300418,300419,18,3,-1,359#36|360#360,359#299|360#2990,spd#18
300419,300420,19,3,-1,359#39|360#390,359#338|360#3380,spd#19
300420,300421,20,3,-1,359#42|360#420,359#380|360#3800,spd#20
300421,300422,21,3,-1,359#45|360#450,359#425|360#4250,spd#21
300422,300423,22,3,-1,359#49|360#490,359#474|360#4740,spd#22
300423,300424,23,3,-1,359#53|360#530,359#527|360#5270,spd#23
300424,300425,24,3,-1,359#57|360#570,359#584|360#5840,spd#24
300425,300426,25,3,-1,359#61|360#610,359#645|360#6450,spd#25
300426,300427,26,3,-1,359#65|360#650,359#710|360#7100,spd#26
300427,300428,27,3,-1,359#69|360#690,359#779|360#7790,spd#27
300428,300429,28,3,-1,359#73|360#730,359#852|360#8520,spd#28
300429,300430,29,3,-1,359#77|360#770,359#929|360#9290,spd#29
300430,300431,30,3,-1,359#81|360#810,359#1010|360#10100,spd#30
300431,300432,31,3,-1,359#85|360#850,359#1095|360#10950,spd#31
300432,300433,32,3,-1,359#91|360#910,359#1186|360#11860,spd#32
300433,300434,33,3,-1,359#97|360#970,359#1283|360#12830,spd#33
300434,300435,34,3,-1,359#103|360#1030,359#1386|360#13860,spd#34
300435,300436,35,3,-1,359#109|360#1090,359#1495|360#14950,spd#35
300436,300437,36,3,-1,359#115|360#1150,359#1610|360#16100,spd#36
300437,300438,37,3,-1,359#121|360#1210,359#1731|360#17310,spd#37
300438,300439,38,3,-1,359#127|360#1270,359#1858|360#18580,spd#38
300439,300440,39,3,-1,359#133|360#1330,359#1991|360#19910,spd#39
300440,300441,40,3,-1,359#139|360#1390,359#2130|360#21300,spd#40
300441,300442,41,3,-1,359#145|360#1450,359#2275|360#22750,spd#41
300442,300443,42,3,-1,359#152|360#1520,359#2427|360#24270,spd#42
300443,300444,43,3,-1,359#159|360#1590,359#2586|360#25860,spd#43
300444,300445,44,3,-1,359#166|360#1660,359#2752|360#27520,spd#44
300445,300446,45,3,-1,359#173|360#1730,359#2925|360#29250,spd#45
300446,300447,46,3,-1,359#180|360#1800,359#3105|360#31050,spd#46
300447,300448,47,3,-1,359#187|360#1870,359#3292|360#32920,spd#47
300448,300449,48,3,-1,359#194|360#1940,359#3486|360#34860,spd#48
300449,300450,49,3,-1,359#201|360#2010,359#3687|360#36870,spd#49
300450,300451,50,3,-1,359#208|360#2080,359#3895|360#38950,spd#50
300451,300452,51,3,-1,359#215|360#2150,359#4110|360#41100,spd#51
300452,300453,52,3,-1,359#224|360#2240,359#4334|360#43340,spd#52
300453,300454,53,3,-1,359#233|360#2330,359#4567|360#45670,spd#53
300454,300455,54,3,-1,359#242|360#2420,359#4809|360#48090,spd#54
300455,300456,55,3,-1,359#251|360#2510,359#5060|360#50600,spd#55
300456,300457,56,3,-1,359#260|360#2600,359#5320|360#53200,spd#56
300457,300458,57,3,-1,359#269|360#2690,359#5589|360#55890,spd#57
300458,300459,58,3,-1,359#278|360#2780,359#5867|360#58670,spd#58
300459,300460,59,3,-1,359#287|360#2870,359#6154|360#61540,spd#59
300460,-1,60,3,-1,359#296|360#2960,359#6450|360#64500,spd#60
300500,300501,0,3,-1,359#0|360#0,359#0|360#0,
300501,300502,1,3,-1,359#50|360#500,359#50|360#500,free#10|miss#30
300502,300503,2,3,-1,359#100|360#1000,359#150|360#1500,free#20|miss#60
300503,300504,3,3,-1,359#150|360#1500,359#300|360#3000,free#30|miss#90
300504,300505,4,3,-1,359#200|360#2000,359#500|360#5000,free#40|miss#120
300505,300506,5,3,-1,359#250|360#2500,359#750|360#7500,free#50|miss#150
300506,300507,6,3,-1,359#300|360#3000,359#1050|360#10500,free#60|miss#180
300507,300508,7,3,-1,359#350|360#3500,359#1400|360#14000,free#70|miss#210
300508,300509,8,3,-1,359#400|360#4000,359#1800|360#18000,free#80|miss#240
300509,300510,9,3,-1,359#450|360#4500,359#2250|360#22500,free#90|miss#270
300510,-1,10,3,-1,359#500|360#5000,359#2750|360#27500,free#100|miss#300
300600,300601,0,3,-1,359#0|360#0,359#0|360#0,
300601,300602,1,3,-1,359#15|360#150,359#15|360#150,atk#156
300602,300603,2,3,-1,359#18|360#180,359#33|360#330,atk#312
300603,300604,3,3,-1,359#21|360#210,359#54|360#540,atk#468
300604,300605,4,3,-1,359#24|360#240,359#78|360#780,atk#624
300605,300606,5,3,-1,359#27|360#270,359#105|360#1050,atk#780
300606,300607,6,3,-1,359#30|360#300,359#135|360#1350,atk#936
300607,300608,7,3,-1,359#33|360#330,359#168|360#1680,atk#1092
300608,300609,8,3,-1,359#36|360#360,359#204|360#2040,atk#1248
300609,300610,9,3,-1,359#39|360#390,359#243|360#2430,atk#1404
300610,300611,10,3,-1,359#42|360#420,359#285|360#2850,atk#1560
300611,300612,11,3,-1,359#45|360#450,359#330|360#3300,atk#1716
300612,300613,12,3,-1,359#54|360#540,359#384|360#3840,atk#1872
300613,300614,13,3,-1,359#63|360#630,359#447|360#4470,atk#2028
300614,300615,14,3,-1,359#72|360#720,359#519|360#5190,atk#2184
300615,300616,15,3,-1,359#81|360#810,359#600|360#6000,atk#2340
300616,300617,16,3,-1,359#90|360#900,359#690|360#6900,atk#2496
300617,300618,17,3,-1,359#99|360#990,359#789|360#7890,atk#2652
300618,300619,18,3,-1,359#108|360#1080,359#897|360#8970,atk#2808
300619,300620,19,3,-1,359#117|360#1170,359#1014|360#10140,atk#2964
300620,300621,20,3,-1,359#126|360#1260,359#1140|360#11400,atk#3120
300621,300622,21,3,-1,359#135|360#1350,359#1275|360#12750,atk#3276
300622,300623,22,3,-1,359#147|360#1470,359#1422|360#14220,atk#3432
300623,300624,23,3,-1,359#159|360#1590,359#1581|360#15810,atk#3588
300624,300625,24,3,-1,359#171|360#1710,359#1752|360#17520,atk#3744
300625,300626,25,3,-1,359#183|360#1830,359#1935|360#19350,atk#3900
300626,300627,26,3,-1,359#195|360#1950,359#2130|360#21300,atk#4056
300627,300628,27,3,-1,359#207|360#2070,359#2337|360#23370,atk#4212
300628,300629,28,3,-1,359#219|360#2190,359#2556|360#25560,atk#4368
300629,300630,29,3,-1,359#231|360#2310,359#2787|360#27870,atk#4524
300630,300631,30,3,-1,359#243|360#2430,359#3030|360#30300,atk#4680
300631,300632,31,3,-1,359#255|360#2550,359#3285|360#32850,atk#4836
300632,300633,32,3,-1,359#273|360#2730,359#3558|360#35580,atk#4992
300633,300634,33,3,-1,359#291|360#2910,359#3849|360#38490,atk#5148
300634,300635,34,3,-1,359#309|360#3090,359#4158|360#41580,atk#5304
300635,300636,35,3,-1,359#327|360#3270,359#4485|360#44850,atk#5460
300636,300637,36,3,-1,359#345|360#3450,359#4830|360#48300,atk#5616
300637,300638,37,3,-1,359#363|360#3630,359#5193|360#51930,atk#5772
300638,300639,38,3,-1,359#381|360#3810,359#5574|360#55740,atk#5928
300639,300640,39,3,-1,359#399|360#3990,359#5973|360#59730,atk#6084
300640,300641,40,3,-1,359#417|360#4170,359#6390|360#63900,atk#6240
300641,300642,41,3,-1,359#435|360#4350,359#6825|360#68250,atk#6396
300642,300643,42,3,-1,359#456|360#4560,359#7281|360#72810,atk#6552
300643,300644,43,3,-1,359#477|360#4770,359#7758|360#77580,atk#6708
300644,300645,44,3,-1,359#498|360#4980,359#8256|360#82560,atk#6864
300645,300646,45,3,-1,359#519|360#5190,359#8775|360#87750,atk#7020
300646,300647,46,3,-1,359#540|360#5400,359#9315|360#93150,atk#7176
300647,300648,47,3,-1,359#561|360#5610,359#9876|360#98760,atk#7332
300648,300649,48,3,-1,359#582|360#5820,359#10458|360#104580,atk#7488
300649,300650,49,3,-1,359#603|360#6030,359#11061|360#110610,atk#7644
300650,300651,50,3,-1,359#624|360#6240,359#11685|360#116850,atk#7800
300651,300652,51,3,-1,359#645|360#6450,359#12330|360#123300,atk#7956
300652,300653,52,3,-1,359#672|360#6720,359#13002|360#130020,atk#8112
300653,300654,53,3,-1,359#699|360#6990,359#13701|360#137010,atk#8268
300654,300655,54,3,-1,359#726|360#7260,359#14427|360#144270,atk#8424
300655,300656,55,3,-1,359#753|360#7530,359#15180|360#151800,atk#8580
300656,300657,56,3,-1,359#780|360#7800,359#15960|360#159600,atk#8736
300657,300658,57,3,-1,359#807|360#8070,359#16767|360#167670,atk#8892
300658,300659,58,3,-1,359#834|360#8340,359#17601|360#176010,atk#9048
300659,300660,59,3,-1,359#861|360#8610,359#18462|360#184620,atk#9204
300660,-1,60,3,-1,359#888|360#8880,359#19350|360#193500,atk#9360
300700,300701,0,3,-1,359#0|360#0,359#0|360#0,
300701,300702,1,3,-1,359#15|360#150,359#15|360#150,hp#43194
300702,300703,2,3,-1,359#18|360#180,359#33|360#330,hp#86388
300703,300704,3,3,-1,359#21|360#210,359#54|360#540,hp#129582
300704,300705,4,3,-1,359#24|360#240,359#78|360#780,hp#172776
300705,300706,5,3,-1,359#27|360#270,359#105|360#1050,hp#215970
300706,300707,6,3,-1,359#30|360#300,359#135|360#1350,hp#259164
300707,300708,7,3,-1,359#33|360#330,359#168|360#1680,hp#302358
300708,300709,8,3,-1,359#36|360#360,359#204|360#2040,hp#345552
300709,300710,9,3,-1,359#39|360#390,359#243|360#2430,hp#388746
300710,300711,10,3,-1,359#42|360#420,359#285|360#2850,hp#431940
300711,300712,11,3,-1,359#45|360#450,359#330|360#3300,hp#475134
300712,300713,12,3,-1,359#54|360#540,359#384|360#3840,hp#518328
300713,300714,13,3,-1,359#63|360#630,359#447|360#4470,hp#561522
300714,300715,14,3,-1,359#72|360#720,359#519|360#5190,hp#604716
300715,300716,15,3,-1,359#81|360#810,359#600|360#6000,hp#647910
300716,300717,16,3,-1,359#90|360#900,359#690|360#6900,hp#691104
300717,300718,17,3,-1,359#99|360#990,359#789|360#7890,hp#734298
300718,300719,18,3,-1,359#108|360#1080,359#897|360#8970,hp#777492
300719,300720,19,3,-1,359#117|360#1170,359#1014|360#10140,hp#820686
300720,300721,20,3,-1,359#126|360#1260,359#1140|360#11400,hp#863880
300721,300722,21,3,-1,359#135|360#1350,359#1275|360#12750,hp#907074
300722,300723,22,3,-1,359#147|360#1470,359#1422|360#14220,hp#950268
300723,300724,23,3,-1,359#159|360#1590,359#1581|360#15810,hp#993462
300724,300725,24,3,-1,359#171|360#1710,359#1752|360#17520,hp#1036656
300725,300726,25,3,-1,359#183|360#1830,359#1935|360#19350,hp#1079850
300726,300727,26,3,-1,359#195|360#1950,359#2130|360#21300,hp#1123044
300727,300728,27,3,-1,359#207|360#2070,359#2337|360#23370,hp#1166238
300728,300729,28,3,-1,359#219|360#2190,359#2556|360#25560,hp#1209432
300729,300730,29,3,-1,359#231|360#2310,359#2787|360#27870,hp#1252626
300730,300731,30,3,-1,359#243|360#2430,359#3030|360#30300,hp#1295820
300731,300732,31,3,-1,359#255|360#2550,359#3285|360#32850,hp#1339014
300732,300733,32,3,-1,359#273|360#2730,359#3558|360#35580,hp#1382208
300733,300734,33,3,-1,359#291|360#2910,359#3849|360#38490,hp#1425402
300734,300735,34,3,-1,359#309|360#3090,359#4158|360#41580,hp#1468596
300735,300736,35,3,-1,359#327|360#3270,359#4485|360#44850,hp#1511790
300736,300737,36,3,-1,359#345|360#3450,359#4830|360#48300,hp#1554984
300737,300738,37,3,-1,359#363|360#3630,359#5193|360#51930,hp#1598178
300738,300739,38,3,-1,359#381|360#3810,359#5574|360#55740,hp#1641372
300739,300740,39,3,-1,359#399|360#3990,359#5973|360#59730,hp#1684566
300740,300741,40,3,-1,359#417|360#4170,359#6390|360#63900,hp#1727760
300741,300742,41,3,-1,359#435|360#4350,359#6825|360#68250,hp#1770954
300742,300743,42,3,-1,359#456|360#4560,359#7281|360#72810,hp#1814148
300743,300744,43,3,-1,359#477|360#4770,359#7758|360#77580,hp#1857342
300744,300745,44,3,-1,359#498|360#4980,359#8256|360#82560,hp#1900536
300745,300746,45,3,-1,359#519|360#5190,359#8775|360#87750,hp#1943730
300746,300747,46,3,-1,359#540|360#5400,359#9315|360#93150,hp#1986924
300747,300748,47,3,-1,359#561|360#5610,359#9876|360#98760,hp#2030118
300748,300749,48,3,-1,359#582|360#5820,359#10458|360#104580,hp#2073312
300749,300750,49,3,-1,359#603|360#6030,359#11061|360#110610,hp#2116506
300750,300751,50,3,-1,359#624|360#6240,359#11685|360#116850,hp#2159700
300751,300752,51,3,-1,359#645|360#6450,359#12330|360#123300,hp#2202894
300752,300753,52,3,-1,359#672|360#6720,359#13002|360#130020,hp#2246088
300753,300754,53,3,-1,359#699|360#6990,359#13701|360#137010,hp#2289282
300754,300755,54,3,-1,359#726|360#7260,359#14427|360#144270,hp#2332476
300755,300756,55,3,-1,359#753|360#7530,359#15180|360#151800,hp#2375670
300756,300757,56,3,-1,359#780|360#7800,359#15960|360#159600,hp#2418864
300757,300758,57,3,-1,359#807|360#8070,359#16767|360#167670,hp#2462058
300758,300759,58,3,-1,359#834|360#8340,359#17601|360#176010,hp#2505252
