id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
655012,Annie,"Gibt es noch Leute, die mit mir befreundet sein wollen? Mach dir keine Sorgen, du wirst noch Angst vor mir haben!",Diese werde ich zermalmen!,Hinter diesem prächtigen Gesicht verbirgt sich etwas dunkleres als die Dunkelheit... Das wahre Gesicht des Bösen!,"Was? Ich bin charmant und stark? Natürlich bin ich es. HAHA~Nach dem Tod zu fragen, sollte nicht schwer sein oder?",Die menschliche Natur wird nur in schlechten Zeit und der Dunkelheit sichtbar sein!,"Das Licht? Natürlich hasse ich es am meisten! Schließlich entkommt der Mensch immer der Dunkelheit, indem er sich dem Licht nähert, oder?",HA~Ich spüre Dunkelheit~,Ich habe keine Gnade!,Horie Yui,"Es ist mir egal, was andere denken!","Uh-huh, danke für dein Geschenk~",Du hast Geschmack! So ein süßes Mädchen wie ich verdient es beschenkt zu werden.,"Okay, ich verstehe, die Dunkelheit braucht auch einen Lichtstrahl, damit man existieren kann~wenn ich dich verlassen müsste, würde ich das nicht überleben.",Endlich bist du zurück~,"Einen Schluck trinken, einen verschütten, Hahaha! Dein verletzter Ausdruck ist wirklich lustig!",Für all das hier brauchtest du eine lange Zeit zum Vorbereiten und ich esse es in Null Komma nichts~Haha!,Wie können manche so dumm sein und das Schulleben genießen... Bist du etwa auch einer von ihnen?,Ich bin die stärkste schwarze Magierin! Es gibt niemanden der mich kontrollieren kann!,Gib es mir! Es hat sicherlich keine Bedeutung für dich!,Dieses tolle Objekt ist nun meins!,"Wenn du eine Ameise siehts, solltest du vorsichtig deinen Fuß heben und dann platt treten! Hahaha",Ist es nicht möglich ein schattigeres Pätzchen zu suchen?,"Hey, lass das Licht aus!",Ab und zu ist es schön an einem dunkeln Ort zu sein——Dunkelheit ist nicht nur schlecht~,Los geh zur Arbeit und dann gib das Geld mir!,"Wenn du die Belohnungen nicht einsammelst, wird es keine mehr geben~",Ha! Es ist etwas neues passiert! Wie spannend!,Ist das nicht ein offensichlichtes Ergebnis?,Ich hab die Situation unterschätzt…,填充,填充,填充,填充
655013,Lucifer,"Komm mit mir und akzeptiere die Dunkelheit, die du in dir hast. Werde die Leute los, die dich als Mahlzeit betrachten. Was bringt es dir zu Hause alleine zu spielen?","Egal wie dunkel es ist, ich habe keine Angst, solange ich die Wahrheit entdecke.","Gerechtigkeit? Haha, Gerechtigkeit ist nur eine Entschuldigung für die Starken, oder?",Ich würde lieber in der Hölle regieren als im Himmel zu dienen.,"Wo Licht ist, ist auch Dunkelheit. Die Menschen tragen alle eine Maske auf ihren freundlichen Gesichtern, aber das Herz ist schwarz.","Erhabene Träume und eine grausame Realität, was würdest du wählen?","Hehe~Gerechtigkeit? Wenn du gegen mich gewinnst, reden wir darüber!",Verschwinde!,Park Romi,"Ich sehe, du hast noch immer nicht gelernt! Fahr zur Hölle!","Du hast mir deine Treu bewiesen, ich hoffe du wirst an meiner Seite bleiben...",Nichts passt besser zu mir als das!,"Scherze nicht so... meinst du das ernst? In solchen Situationen brauchen die Menschen einige Zeit, um sich mental vorzubereiten. Okay?.... Hey, das verspreche ich dir!","Komm und begrüße deinen Master, komm und akzeptiere die Umarmung der Dunkelheit!","Gib mir alle die Exp Getränke, die du hast!",Jetzt habe ich noch mehr Kraft!,"Auch im nächsten Schuljahr wird es für mich zu einfach sein. Die anderen Schülerinnen, die nicht gut lernen, haben keine Chance gegen mich!",Hast du es gesehen! Das ist meine Stärke!,Gib mir alles was du hast!,"Ich schätze dich sehr dafür, dass du mir so eine Ausrüstung besorgen kannst~",Folge mir!,Du solltest besser Michaela für mich suchen~,zzz~zzz~Michaela~,"Was?! Kaum hat er sich hingelegt, ist er auch schon eingeschlafen... sieht so aus, als würde er nicht in nächster Zeit aufwachen, ich suche erstmal Michaela.","Mensch, geh zur Arbeit, hör auf hier so faul rumzuliegen!","Wie willst du mir dienen, wenn du noch nicht mal die Belohnungen einsammeln kannst!","Ich hab nichts mit den Sachen an der Schule zu tun, wenn du dich darum kümmern willst, dann geh allein~",Erzittere vor der Dunkelheit!,Ich hab die Situation unterschätzt…,填充,填充,填充,填充
655014,Reika,Master.. Bitte schau mich nicht die ganze Zeit an... Ich kann es nicht ertragen... Wärme... Was ist das für ein Licht...,Dreh dich nicht um! Ich bin direkt hinter dir...,Raus aus diesem Haus. Verschwinde... Schau mich nicht an...,"Schau mich nicht an, ich will allein sein.",Du musst nicht so sanft mit mir sein! Ich kann nichts für dich im Gegenzug tun…,Ich mag keine fröhlichen Menschen.... sie sind einfach zu STRAHLEND... BAH,Geh.... WEG!,Ich verfluche dich!,Noto Mamiko,"Ah... was für ein geniales Geschenk, es ist wirklich nichts für mich...",Vielen Dank für deine Freundlichkeit... Aber ich würde gerne allein sein...,Bin ich es wirklich wert? Danke sehr!,Ich kann dich endlich mein eigen nennen... ich lasse dich nie wieder los!,"Schau was ich gefunden habe, Master!","Danke... Danke, Danke~",Ich hab das Gefühl ich bin stärker geworden~,Senpai nimmt hier nächstes Jahr auch Unterricht... kann ich auch teilnehmen?,"Hör auf mich so anzustarren, ich bin schüchtern...","Mir ist egal, was ich anziehe...","Auch wenn vielleicht niemand sieht, wenn ich etwas anziehe... vielen Dank Senpai~",Heute habe ich einige erschreckt~Ha♪~Ha♪~Ha♪,Ich war hier schon einige Male~Du willst wissen wie ich hier reingekommen bin? Heimlich~,"Wie gemein Senpai ist~Sitzt verschreckt auf dem Boden, aber leugnet immer noch, dass er erschreckt worden wäre.","Woah! Wie kann er nur so tief schlafen, wie ein Toter...","Wenn ich arbeite, habe ich die Stärke von dreien~","Wenn du deine Belohnungen nicht einsammelst, lasse ich 【Nummer 1】,【Nummer 2】sie für dich einsammeln~","Niemand ist sich so sicher, was auf dem Campus passiert ist...",Gewonnen~Super~,"Ähm, ich verschwinde besser…",填充,填充,填充,填充
656011,Gabriel,"Ich wurde von Gott gesandt, um meine Freundin zu finden. Hast du sie gesehen? Sie hat goldenes Harr und ist ein Engel?","Entschuldigung, hast du einen Engel namens Selene gesehen? Sie ist meine Freundin und ich suche sie.",Der Klang meiner Harfe ist wunderbar. Oder?,Ich bin vom Himmel gekommen und lebe friedlich in dieser Welt.,"Shh~Ruhig, Gott macht ein Nickerchen.","Vater, bring diese verlorenen Lämmer in den Himmel.",Gottes Segen.,Höre auf die Stimmen der Engel!,Horie Yui,Wer bist du? Kennen wir uns,"Bist du gekommen, um meinem Harfenspiel zuzuhören? Na, dann werde ich mal ein besonderes Stück für dich spielen~","Shh~Sei vorsichtig damit! Es gibt eine Menge Leute, die mich ansehen, es ist mir peinlich~","Senpai, wenn es irgendwas gibt, dann warte, bis ich fertig mit dem Üben bin. Ist dieser Ring für mich?",Guten Morgen Senpai. Hast du Selene gesehen?,Ich spiele nur meine Harfe.,"Das ist ein neues Lied, magst du es?",Ich werde mein bestes in den Clubaktivitäten und beim Harfe spielen geben~,Ich hoffe meine Musik kann dich zur Ruhe bringen.,"Ist das ein Öl, um die Harfe zu pflegen?",Meine Harfe ist nicht nur für Musik geeignet~,"Frag mich ruhig alles, was du wissen willst~","Gute Nacht, ich schlafe jetzt~","Es ist Zeit für ein Mittagsschläfchen, ruh dich gut aus Senpai~","Also wirklich, es gibt nicht viele Möglichkeiten dieses Lied zu hören und du schläfst einfach ein!",So anstrengend ist arbeiten also? Na dann werde ich dir ein Lied nach getaner Arbeit vorspielen~,"Senpai, hast du etwas vergessen, wie zum Beispiel die Belohnungen?","Ich will ein paar Sachen genauer herausfinden, kommst du mit mir mit~",Höre dir diese Siegeshymne an~,"Ah, meine Harfe ist zerbrochen…",填充,填充,填充,填充
656012,Selene,"Hallo, ich bin der Bote Gottes, ich wurde hierher geschickt, um dir zu helfen. Also sag mir was du brauchst!",Gerechtigkeit dient der Wahrung des Friedens! Ich bin der Hüter dieser Welt!,Lasst uns zum göttlichen Licht beten!,"Licht kommt, tödlich! Glaube an den allmächtigen Gott!","Es gibt immer einen Ort, an dem das Licht nicht leuchtet. Meine Aufgabe ist es, Licht ins Dunkel zu bringen.","Bevor ich ein Engel wurde, wollte ich ein guter Mensch sein.",Göttliches Licht! Bedecke die Welt!,Heiliges Licht!,Kusumi Aiko,"Hmmm, du hast kein Recht, mir das anzutun, wenn du so weitermachst, werde ich es Michaela melden!",Ist das für mich? Vielen Dank~,"Ein Geschenk! Danke, du bist wirklich ein guter Mensch!","Ich werde weiterhin meinem eigenen Weg folgen, aber würde mich freuen dich als Begleiter zu haben~","Willkommen zurück, Senpai!",Im Namen des Lichtes.,"Mach dir keine Sorgen, es soll so sein.",Die Regeln sollten beachtet werden.,"Das Licht kann nicht alles für uns tun, einige Sachen hängen von unserem eigenen Willen ab.",Der Schein um meinen Kopf ist keine Fälschung!,Mitarbeiter? Der Jetzige ist doch gut.,"Heute ist auch ein Tag, um die Probleme der anderen zu beseitigen.","Diese Lampe ist ein bisschen schwach. Wenn ich meine eigene Lichtkraft nutze, ist das ganze Zimmer beleuchtet.","Senpai, gibts was bestimmtes, oder warum bist du hier?","Senpai ist nicht da. Sieht aus, als könnte ich ein wenig ausruhen~wenn ich mit Senpai unterwegs bin passiert immer etwas, was einen beunruhigt.","Hey, Senpai! Hörst du mich? Wenn du dich nicht endlich auf den Weg machst, kommst du zu spät zur Arbeit!",Vergiss nicht die Belohnungen einzusammeln!,Nachts? Feinde? Mach dir keine Sorgen Senpai. Wir machen sie jetzt einfach alle fertig~,Die Dunkelheit kann sich nicht unter dem Lich verstecken!,Die Kraft des Lichtes verschwindet.,填充,填充,填充,填充
656013,Michaela,"Güte wird niemals die Bosheit besiegen. Das Gute muss mächtiger sein als das Böse. Ich bin der Engel, der das Böse beurteilt und bekämpft.",Dinge ohne Rechtfertigung niederzulegen ist nichts anderes als reine Gewalt.,Mein Schwert wird der Welt Frieden und Licht bringen.,"Es ist unvermeidlich, dass diejenigen, die fallen, bereitwillig fallen werden. Aber ich kann es nicht ertragen, wenn ein Freund fällt.","Es ist egal, was andere sagen, ich werde sie retten.",Ich bin das Schwert der Gerechtigkeit. Ich schütze das Licht!,Reinige dich mit Gottes Willen!,Vernichte das Böse!,Kawasumi Ayako,Hast du Zweifel an der Schärfe meiner Klinge? Willst du dich vergewissern?,"Vielen Dank für dein Geschenk, ich werde die Dunkelheit davon abhalten, dich zu verderben.","Dieses Geschenk ist wirklich sehr hübsch, ich fühlte fast die Güte Gottes in mir. Vielen Dank","Früher habe ich nur an Gerechtigkeit und Licht gedacht. Du hast mir klar gemacht, dass es auf dieser Welt noch mehr Dinge gibt~Von nun an werde ich härter arbeiten!","Im Namen Gottes wünsche ich dir einen schönen Tag, Senpai.",Schau in das Licht~,"Wenn du dem Licht folgst, musst du keine Angst haben.","Ich bin die Schülervertreterin Michaela, herzlich willkommen an die neuen Schüler!","Nicht ist so wichtig, wie unsere Mitmenschen zu retten!",Normale Waffen haben keine Chance gegen meine Macht anzukommen.,Bitte sei du auch vorsichtig Senpai.,"Bitte mach dir keine Sorgen, Senpai, ich werde den Campus beschützen!","Senpai, geh nach Hause dich ausruhen.","Was macht dich so froh, willst du es mit mir teilen?","Natürlich kommt Senpai nicht schon zu dieser frühen Stunde und ich habe ihm noch ein Frühstück mitgebracht! Hilft alles nichts, wenn er kommt werde ich es erneut aufwärmen.","Senpai, wenn ich mich recht erinnere, wirst du rausgeschmissen, wenn du nochmal zu spät zur Arbeit kommst?","Senpai, wenn du dem Haus der Engel beitrittst kann ich deine Belohnungen jeden Tag einsammeln. Wie findest du das?","Die Chaos Atmosphäre der Chaos Kreaturen auf dem Campus wird immer schlimmer. Senpai, lass uns schnell nachschauen gehen!","Das ist keine gute Zeit zum Feiern, lasst uns schnell die Kranken versorgen.","Diese Niederlage bedeutet gar nichts, Gerechtigkeit wird soetwas in der Zukunft verhindern!",填充,填充,填充,填充
656014,Phönix,"Flammen sind der Beweis meiner Abstammung von diesen unsterblichen Vögeln. Master, bitte präge dir meinen Anblick gut ein.",Ich wache von den Flammen auf! Unterschätze nicht die Macht des unsterblichen Vogels.,"Rückschlägen kann man nicht entkommen. Der erste Schritt in diesem neuen Leben besteht darin, die Flammen zu überwinden.","Meine Flamme existiert, um anderen zu helfen!","Ich bin unzählige Male wiedergeboren worden. Aber ich habe nicht erreicht, was ich erreichen wollte.",Manche Dinge können nicht einmal mit Flammen verbrannt werden.,Verbrenne alles!!!,Brenne!!!,Minase Inori,"Senpai, wenn du etwas zu sagen hast, sage es!","Ein Geschenk? Wenn es dich glücklich macht, nehme ich es an!",Ich werde dieses Geschenk gut aufbewahren! Ich werde es nicht verbrennen versprochen!,"Jede Wiedergeburt führt mich zu dir zurück, wir müssen füreinander bestimmt sein!",Wir haben uns wieder getroffen! In letzter Zeit begegnen wir uns immer häufiger.,Meine Flamme wird noch kräftiger brennen.,"Mach dir keine Sorgen, ich kann meine Kräfte gut kontrollieren.","Wo ist das neue Klassenzimmer? Verdammt, ich hab mich schon wieder verlaufen...",Wie ich immer zu sagen pfelge ist jeder Tag ein Neubeginn. Das heißt ich werde auch angestrengt den Weg zum Klassenzimmer suchen.,"Ich mag stilvolle Kleidung nicht. So wie es jetzt ist, ist es gut.","Senpai, ich glaube ich brauche neue Handschuhe, die anderen habe ich verloren...","Müssen wir schon wieder gegen diese Feinde antreten? Ich werde nicht zulassen, dass meine Mitschüler verletzt werden!","Statt Intelligenz und Fähigkeiten, würde ich lieber fähig sein, den Weg zum Wohnheim zu finden.","Wie machst du das nur, dass du immer herfinden kannst?","Oh... tut mir leid. Ich hab gerade nicht aufgepasst. Wie lange habe ich denn nicht aufgepasst, dass du sogar schon eingeschlafen bist?","Ich würde gern mit dir zusammen arbeiten, aber letztes Mal hab ich die Produkte ausversehen verbrannt und der Chef erlaubt mir nun nicht mehr zu kommen...","Senpai, hast du daran gedacht, deine heutigen Belohnungen einzusammeln?","Senpai, bleib zurück. Überlass die Feinde mir.","Tut mir leid, ich hatte mich nicht so gut unter Kontrolle, nächstes Mal schlage in ein bisschen schwächer zu.","Hier ist es zu gefählich, zieht euch zurück, Ich werde euch decken!",填充,填充,填充,填充
751001,Succubus,Oh~Master~Du bist wirklich das köstlichste auf der Welt. Ich kann es nicht mehr ertragen~,Geschmack von Blut ~ Lecker ~ Genau wie erwartet ~ Hahaha.,"Der Master gehört mir allein. Ich werde alle ausschalten, die in die Nähe des Meisters kommen!","Ich möchte für immer mit dem Master zusammen sein. Der Master gehört nur mir, richtig?","Der Master mag mich am meisten, oder? Ich glaube an den Master.",Ich werde den Master nicht aus meinen Augen lassen. Ich binde dich an einen Stuhl!,Du willst zum Master? Dann musst du erst an mir vorbei.,Ich bin unsterblich~,Hayami Saori,Warum hast du mir das gegeben? Bin ich dir nicht wichtig?,"Du machst nur mir Geschenke oder? Besser ist es, glaube mir!",Ein Geschenk des Masters~Könnte es ein Symbol unserer Liebe sein?,"Hunger, Durst, Lust! Ich will alles zusammen! Aber heute wird mir jeder Wunsch erfüllt, oder Master!","Master, du bist endlich wieder da. Diesmal werde ich dich nicht einfach so gehen lassen.","Das ist das Getränk, dass der Master mir gegeben hat~Gluck~Gluck~Gluck~",Das sind die Wunder die der Master liebt!,"Solange ich mit dem Master zusammen bin, bin ich überall glücklich.","Ich könnte ohne Master nicht mehr leben! Es ist deine Schuld, dass ich so fühle~","Alle Kleidung, die der Master mir gibt, werde ich tragen!",Ah! Diese Kleidung riecht noch nach dem Master~,Für den Master bin ich jederzeit bereit~,Ist das das Zimmer des Masters?,"Master, du bist zurück!","Master, wenn du mich so anschaust, ohne etwas zu sagen, kann ich dir nicht widerstehen!","Obwohl ich es ohne dich kaum ertrage, aber es ist Zeit für dich zur Arbeit zu gehen.","Master, du hast deine Belohnungen noch nicht eingesammelt~",Schon wieder ist Unruhe auf dem Campus und stört die gemeinsame Zeit vom Master und mir!,Stirb! Stirb! Ich werde niemandem der sich meinem Master entgegenstellt Gnade zeigen!,"Ahhh~ich bin zu nichts nütze, Master bestrafe mich~",填充,填充,填充,填充
751002,Dracula,"Dein Blut... Es schmeckt gut. Du darfst in meinem Schloss bleiben, nur im Austausch vom Blut natürlich.","Mensch, dein Blut gehört mir!","Aus dem Weg. Wenn ich meine Beute verliere, stirbst du.",Sonnenstrahlen und ein Kreuz? Was für eine niedere Kreatur denkst du bin ich?,Komm heute Abend in mein Zimmer und gib mir dein Blut.,Wie alt denkst du bin ich?,Willst du sterben?,Willst du auch ein Vampir werden?,Horie Yui,"Menschen sind langweilig, nutzlos und uninteressant!","Hey! Du bist gar nicht so langweilig, Mensch!","Auch wenn ich Blut bevorzuge, ist das, was du mir hier gibst, nicht schlecht~Ich gratuliere dir.","Ich habe mich nur gefragt, wann du dieses Thema ansprechen wirst... Bist du nicht glücklich? Mach dir keine Sorgen, ich werde für immer an deiner Seite bleiben~","Ha! Mensch, gib mir einen ordentlichen Gruß!",Ab und zu ist es nicht so schlecht etwas normales zu trinken~,"Meine Energie hat zugenommen~Dein Blut ist gar nicht mal so schlecht, Mensch~","Eine Klasse überspringen? Für mich ist das nicht so wichtig, aber wenn ich dein fröhliches Gesicht sehe, kann es nicht so schlecht sein.","Zeige mir deine Loyalität, dann werde ich dir weiter meine Kräfte zur Verfügung stellen!","Wir Vampire brauchen nicht so eine nutzlose Ausrüstung, aber da du sie mir gegeben hast, werde ich sie dennoch tragen~","Diese Ausrüstung scheint selten zu sein~Mensch, du hast deine Loyalität bewiesen~","Ich gehe spazieren. Bleib hier stehen, ich erlaube dir nicht, wegzugehen!","Verglichen mit meinem Schloss, ist das hier so klein, dass man sich noch nichtmal umdrehen kann!","Hey, du lässt mich hier einfach in diesem winzigen Zimmer, was soll das bedeuten!","Wie langweilig, denk dir schnell etwas aus, was mich fröhlich macht!","Komm etwas früher von der Arbeit nach Hause, wage es nicht mich zu lange warten zu lassen!",Sammel deine Aufgabenbelohnungen ein~,"So ein Krach! Geh mal nachschauen, was auf dem Campus passiert ist~",Das war einfach~,"Ah, wie konnte es dazu kommen~",填充,填充,填充,填充
751003,Diana,"Hey hey, gib mir etwas Fleisch! Es ist nicht für mich, es ist für die Elefanten!... Äh? Elefanten sind Pflanzenfresser?",Lass mich sie platt stampfen!,Gemüse? Das brauchst du nicht! Ohne Fleisch kann man nicht stärker werden!,"Breche die Knochen, um Suppe zu machen ♪",Hey! Du solltest auch Fleisch essen! Es ist das köstlichste auf der Welt. Fleisch ist Gerechtigkeit!,"Ich bin nicht sicher, ob es irgendetwas auf der Erde gibt, das besser schmeckt als Fleisch!",Kampf um Fleisch!,Geh nach Hause!,Takeuchi Junko,Es ist weder essbar noch macht es Spaß!,Was ist das? Ist es essbar?,Fleisch steht für Gerechtigkeit! Endlich verstehst du es~,"Auf Jemanden zu treffen, mit dem ich zusammen esen kann, ist eine große Freude! Wenn ich auf Jemanden treffe, der sogar bereit ist für mich zu kochen, dann will ich mein ganzes Leben mit ihm verbringen!",Master! Du bist zurück! Ich will Fleisch essen,"Wenn es noch ein bisschen Fleisch dazu gibt, würde ich mich noch mehr freuen!","Wenn ich mich nächtes Mal noch ein bisschen mehr beeile, kann ich den letzten Bissen vor Quinie klauen!",Was? Den Abschluss machen? Gibt es dann eine neue Mensa?,"Wenn du noch stärker werden willst, darfst du auf keinen Fall weniger essen!","Vergiss nicht auch dem kleinen Drachen, den du mir gegeben hast, eine Ausrüstung zu besorgen~",Gutes Essen~So lässt es sich leben!,Warte bis ich zurück komme und lad mich dann auch zu einem leckeren Essen ein~,"Solange ich nicht mit Sonya zusammen wohnen muss, ist alles okay für mich.",Senpai! Hast du heute Fleisch mitgebracht?,"Senpai, wie geht es dir? Soll ich dich zurück bringen damit du dich ausruhen kannst?",Senpai! Du solltest zur Arbeit gehen~,Es scheint als hättest du die täglichen Aufgabenbelohnungen noch nicht eingesammelt~,Was ist auf dem Campus passiert... Ich denke ich werde erstmal was essen~,Ich war dabei ein Steak vor dem Kampf zu essen! Ihr habt euch die falsche Zeit ausgesucht!,Ah~ich bin so hungrig und habe gar keine Kraft…,填充,填充,填充,填充
