id,name,title,text
225,Caitlin,Geheimnis,"
[c][f5509210]Geboren: [-][/c]21ter September
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Dosenfisch & Taschenlampe
[c][f55090]Mag: [-][/c]Pommes & Game Boy"
226,Sasuke,Geheimnis,"
[c][f55050]Geboren: [-][/c]10ter Dezember
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]SF Pistole & Notizbuch
[c][f55090]Mag: [-][/c]Glückskatze & Kunai"
227,Boro,Geheimnis,"
[c][f15090]Geboren: [-][/c]2ter Januar
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Rum & Pudding
[c][f55090]Mag: [-][/c]Yoyo & Schal"
228,Scheini,Geheimnis,"
[c][f55020]Geboren: [-][/c]3ter Februar
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Yoyo & Kirschfächer
[c][f55090]Mag: [-][/c]Schal & Kunai"
229,Lana,Geheimnis,"
[c][f55090]Geboren: [-][/c]29ter März
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Zaubertrank & Schwarzen Tee
[c][f55090]Mag: [-][/c]Puppe & Schleuder"
230,Annabella,Geheimnis,"
[c][f55050]Geboren: [-][/c]31ter Juli
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]SF Pistole & Märchenbuch
[c][f55090]Mag: [-][/c]Schachfigur & Glückskatze"
231,Ada,Geheimnis,"
[c][f55090]Geboren: [-][/c]31ter August
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]SF Brille & Kunai
[c][f55090]Mag: [-][/c]Schachfigur & Kaktus"
232,Jelly,Geheimnis,"
[c][f105090]Geboren: [-][/c]9ter Oktober
[c][f55090]Sieht aus wie: [-][/c]13
[c][f55090]Mag nicht: [-][/c]Schleuder & Fuchsmaske

[c][f55090]Mag: [-][/c]Glückskatze & Stift"
233,Robin,Geheimnis,"
[c][f55090]Geboren: [-][/c]8ter November
[c][f55090]Sieht aus wie: [-][/c]19
[c][f55090]Mag nicht: [-][/c]Stift & Notizbuch
[c][f55090]Mag: [-][/c]Schleuder & Haarband"
234,Oktia,Geheimnis,"
[c][f125090]Geboren: [-][/c]10ter Dezember
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Glückskatze & Amulett
[c][f55090]Mag: [-][/c]Truthahn & Band"
235,Athena,Geheimnis,"
[c][f55090]Geboren: [-][/c]11ter Januar
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Kaktus & Kamera
[c][f55090]Mag: [-][/c]Mystische Rose & Werkzeug"
236,Pyra,Geheimnis,"
[c][f25090]Geboren: [-][/c]26ter Februar
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Schleuder & Truthahn
[c][f55090]Mag: [-][/c]Rum & Schachfigur"
237,Elloi,Geheimnis,"
[c][f55090]Geboren: [-][/c]1ter März
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Schachfigur & Mystische Rose
[c][f55090]Mag: [-][/c]SF Pistole & Kirschfächer"
238,Medusa,Geheimnis,"
[c][f55090]Geboren: [-][/c]31ter Dezember
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Rum & Game Boy
[c][f55090]Mag: [-][/c]Stift & Kaktus"
239,Aeris,Geheimnis,"
[c][f55040]Geboren: [-][/c]19ter April
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Skelettkissen& Schal
[c][f55090]Mag: [-][/c]Mini-Dino & Taschenlampe"
240,Mythra,Geheimnis,"
[c][f55090]Geboren: [-][/c]21ter August
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Band & Amulett
[c][f55090]Mag: [-][/c]Märchenbuch & Taschenlampe"
241,Panpan,Geheimnis,"
[c][f55090]Geboren: [-][/c]21ter Juni
[c][f55090]Sieht aus wie: [-][/c]13
[c][f55090]Mag nicht: [-][/c]Puppe & Werkzeug
[c][f55090]Mag: [-][/c]Game Boy & Skelettkissen"
242,Vella,Geheimnis,"
[c][f55070]Geboren: [-][/c]11ter Februar
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Yoyo & Band
[c][f55090]Mag: [-][/c]Pommes & Fuchsmaske"
243,Zwerga,Geheimnis,"
[c][f55030]Geboren: [-][/c]3ter März
[c][f55090]Sieht aus wie: [-][/c]13
[c][f55090]Mag nicht: [-][/c]Kaffee & Dosenfisch
[c][f55090]Mag: [-][/c]Rum & Amulett"
244,Kenshin,Geheimnis,"
[c][f95090]Geboren: [-][/c]11ter September
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Pudding & Kunai
[c][f55090]Mag: [-][/c]Rum & Schal"
245,Litana,Geheimnis,"
[c][f5502110]Geboren: [-][/c]21ter Oktober
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Werkzeug & Kirschfächer
[c][f55090]Mag: [-][/c]Mini-Dino & Puppe"
246,Yuri,Geheimnis,"
[c][f55060]Geboren: [-][/c]6ter Juni
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Game Boy & Haarband
[c][f55090]Mag: [-][/c]Schleuder & Ewiges Terrarium"
247,Wandy,Geheimnis,"
[c][f55080]Geboren: [-][/c]5ter August
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Skelettkissen& Kunai
[c][f55090]Mag: [-][/c]Ewiges Terrarium & Kirschfächer"
248,Sisha,Geheimnis,"
[c][f55090]Geboren: [-][/c]16ter Juni
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Croissant & Dosenfisch
[c][f55090]Mag: [-][/c]Vampirmaske & Werkzeug"
249,Beary,Geheimnis,"
[c][f85090]Geboren: [-][/c]18ter August
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Yoyo& Haarband
[c][f55090]Mag: [-][/c]Croissant & Schwarzen Tee"
250,Zoe,Geheimnis,"
[c][f65090]Geboren: [-][/c]23ter Juni
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Schleuder & Amulett
[c][f55090]Mag: [-][/c]Taschenlampe & Notizbuch"
251,Puny,Geheimnis,"
[c][f55090]Geboren: [-][/c]26ter Mai
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Regenschirm & SF Brille
[c][f55090]Mag: [-][/c]Kirschfächer & Notizbuch"
252,Reo,Geheimnis,"
[c][f55090]Geboren: [-][/c]4ter Juni
[c][f55090]Sieht aus wie: [-][/c]19
[c][f55090]Mag nicht: [-][/c]Pudding & Heiligenschein
[c][f55090]Mag: [-][/c]Teufelsfrucht & Rum"
253,Reika,Geheimnis,"
[c][f55090]Geboren: [-][/c]19ter August
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Schleuder & Heiligenschein
[c][f55090]Mag: [-][/c]Teufelsfrucht & Croissant"
254,Annie,Geheimnis,"
[c][f55080]Geboren: [-][/c]3ten August
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Heiligenschein & Taschenlampe
[c][f55090]Mag: [-][/c]Teufelsfrucht & Vampirmaske"
255,Lisa,Geheimnis,"
[c][f55090]Geboren: [-][/c]10ter September
[c][f55090]Sieht aus wie: [-][/c] 18
[c][f55090]Mag nicht: [-][/c]Heiligenschein & Kunai
[c][f55090]Mag: [-][/c]Teufelsfrucht & Truthahn"
256,Luna,Geheimnis,"
[c][f55080]Geboren: [-][/c]15ter August
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Croissant & Truthahn
[c][f55090]Mag: [-][/c]Kaffee & Schal"
257,Androi,Geheimnis,"
[c][f105090]Geboren: [-][/c]10ter Oktober
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Puppe
[c][f55090]Mag: [-][/c]Pudding & Heiligenschein"
258,Selene,Geheimnis,"
[c][f115090]Geboren: [-][/c]15ter November
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Glückskatze
[c][f55090]Mag: [-][/c]Heiligenschein & Taschenlampe"
259,Phönix,Geheimnis,"
[c][f55090]Geboren: [-][/c]2ter Dezember
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Rum & Teufelsfrucht
[c][f55090]Mag: [-][/c]Heiligenschein & Kaktus"
260,Calista,Geheimnis,"
[c][f15090]Geboren: [-][/c]8ter Januar
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Stift
[c][f55090]Mag: [-][/c]Heiligenschein & Kaktus"
261,KongMing,Geheimnis,"
[c][f55090]Geboren: [-][/c]4ter Mai
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Mini-Dino & Schleuder
[c][f55090]Mag: [-][/c]Schal & Kirschfächer"
262,KongMing,Talentiertes Mädchen,"KongMing ist nicht nur die Präsidentin des Studierendenwerks der Yume Akademie, sondern sie schloss sich auch noch der Schulband an. KongMings Persönlichkeit wird als unfreundlich und kalt beschrieben, aber wenn man sie einmal kennenlernt, merkt man schnell, dass sie eigentlich sehr nett ist. KongMing hat Angst vor der Einsamkeit. Sie ist äußerst intelligent und verbringt die meiste Zeit damit, im Musikzimmer zu lernen und tiefgreifende Fragen und Probleme zu lösen."
263,KongMing,Präsidentin,"Nachdem sie dreimal hintereinander den ersten Platz bei den akademischen Prüfungen belegt hatte, wurde KongMing zum Studierendenwerk eingeladen. Bei jeder Besprechung bewunderten alle ihre akribischen Überlegungen und Gedankengänge."
264,KongMing,Begleiter,"Es wird gesagt, dass KongMing dem Musikclub nur beigetreten ist, um ein Lied zu suchen, das sie gelegentlich hört. Dieses Lied hat sie so sehr beeinflusst, dass sie sich plötzlich verwundbar fühlte und sich anderen öffnen wollte. Mithilfe der Musik traf sie auf ein anderes, ebenfalls sehr schüchtern wirkendes Mädchen, mit dem sie sich anfreundete. Und genau dieses Mädchen versuchte nach dem Ausbruch des Chaos die infizierte KongMing zu retten..."
265,Fencer,Geheimnis,"
[c][f25090]Geboren: [-][/c]28ter Februar
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Amulett & Kaktus
[c][f55090]Mag: [-][/c]Croissant & Regenschirm"
266,Fencer,Schwertfrau,"Fencer ist eine sehr mächtige und selbstbewusste Schwertkämpferin. Früher nahm sie regelmäßig an allen möglichen Wettbewerben und Herausforderungen in der Liga teil. Auf dem Höhepunkt ihrer Laufbahn forderte sie sogar Historia in einem privaten Duell heraus. Niemand kennt das Ergebnis des Kampfes. Danach verließ Fencer die Liga und begann, Fechten zu üben. Einige sagen, sie bereite sich darauf vor, gegen einen mächtigen Gegner zu kämpfen."
267,Fencer,Herrin des Frostes,"Da Fencer normalerweise mit einfachen Schwerttechniken kämpft, wissen nur wenige, ob sie über andere mächtige Fähigkeiten verfügt. Jedoch hatte ich einmal das Glück, einen Auftrag mit ihr durchzuführen. Wir wurden während der Mission in einer Höhle von Feinden umzingelt. Bevor ich überhaupt an einen Ausweg denken konnte, sagte Fencer: ""Auf was wartest du noch~"". Meine Augen fühlten sich plötzlich irgendwie trocken und aufgedunsen an: Es war fast so, als wenn das ganze Wasser in der Höhle verdunstete und an der Stelle, wo die Feinde eigentlich sein sollten, sah man auf einmal nur noch einen Haufen feiner Eiskristalle... Plötzlich erfasste mich ein eiskalter Luftstoß..."
268,Fencer,Die Starke,"Fencer lehnt immer alle Einladungen von allen Arten von Vereinen und Organisationen ab. Sie sagt, sie brauche keine Gefährten. Hottie und Fencer, die beiden ""Senioren"" auf dem Campus, haben eine ziemlich gute Beziehung zueinander. Hottie ermahnte die anderen Studierenden demletzt im Unterricht, dass niemand Fencer bei ihrem Training stören solle. \nVor ein paar Tagen habe ich es dann nicht mehr ausgehalten und habe endlich Fencer gefragt, wofür sie denn in letzter Zeit so hart trainiere. Doch sie sagte kein Wort dazu und ging einfach mit Historia an ihrer Seite weg. Sie sind alle so geheimnistuerisch in letzter Zeit... Ich glaube ich werde es nie herausfinden."
269,Sakura,Geheimnis,"
[c][f35090]Geboren: [-][/c]29ter März
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]SF Pistole & SF Brille
[c][f55090]Mag: [-][/c]Rum & Kirschfächer"
270,Sakura,Kirschblüten,"Der erste Eindruck der meisten Studierenden von Sakura ist, dass sie eine Kirschblütenliebhaberin ist, die eine kalte, zurückhaltende, distanzierte und ernste Persönlichkeit hat. Ihre Kleidung und Accessoires ähneln der winzigen rosa Blume sehr. Laut Knospe hat Sakura kein Lieblingsbuch oder Lieblingsfilm oder so etwas in der Art. Sie liebt es einfach nur den Kirschblüten beim Blühen zuzuschauen. Außerdem liebt sie es, Kirschblüten-Dangos (kleine Klößchen) zu essen, die aber niemand auf dem Campus kochen kann."
271,Sakura,Routine,"Nachdem ich sie besser kennen gelernt hatte, bemerkte ich, dass Sakura in Wahrheit eine sehr warmherzige Persönlichkeit hat. Es ist nur so, dass ihr soziale Fähigkeiten fehlten. Bevor sie an die Akademie kam, hatte sie nichts mit ""High Tech"" oder ähnlichem zu tun, weshalb sie anfangs eigentlich immer nur still und heimlich vor sich hin lernte oder ihre Schwertkunst verbesserte. Mit dem Gartenverein auf dem Campus umherziehen und sich um die Kirschbäume zu kümmern, ist ihr einziger sozialer Austausch (wenn man das so nennen kann)."
272,Sakura,Beliebt,"Ich kann mich noch an den Tag erinnern, an dem sie aus dem Nichts in der Akademie aufgetaucht ist. Die Kirschblüten standen an diesem Tag in voller Blüte und zwischen den fallenden Blütenblättern erschien eine bis dahin unbekannte Silhouette. Ihr Tanz war in perfekter Harmonie mit der Natur und es raubte uns den Atem. Gerüchten zufolge war sie die Göttin der Kirschblüten, bevor sie an die Akademie kam. Andere wiederum sagen, sie sei eine in der Akademie geborene Fee. Auch wenn die Wahrheit bis heute verborgen blieb, so ist Sakura dennoch von Tag zu Tag beliebter geworden."
273,Maska,Geheimnis,"
[c][f55050]Geboren: [-][/c]23ter Mai
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Truthahn & Dosenfisch
[c][f55090]Mag: [-][/c]Amulett & Schal"
274,Maska,Tierschutzclub,"Den Tierschutzclub der Yume Akademie gibt es noch nicht sehr lange. Aktuell ist Maska die Vorsitzende des Clubs. Sie hat einen Hund an ihrer Seite, der eigentlich Bruno heißt, aber sie besteht darauf, ihn Diener zu nennen. Zu den aktiven Mitgliedern des Clubs zählen Pandaria und Chevalier, die ebenfalls Haustiere haben. Nachdem Maska sich ihnen angeschlossen hatte, erweiterte sich der Club allmählich. Ich bin kein Tierschutz-Experte, aber Maskas häufiges Auftauchen in der Nähe der Labors scheint sehr verdächtig zu sein... Experimentieren sie etwa an Tieren? Ich muss noch mehr nachforschen..."
275,Maska,Lauschen,"
""Bist du dir sicher, dass diese Kekse nicht nur für Bruno geeignet sind?""""Natürlich! Und selbst wenn sie keine Wirkung zeigen, die Diener auf dem Campus werden sich trotzdem über eine leckere Mahlzeit freuen. Wie Panda!""
……
""Lass uns den kleinen Roboter, den wir das letzte Mal getroffen haben, mit diesen neuen bunten Keksen füttern. Vielleicht entwickelt er sich dieses Mal!""""Chevalier, du hast zwar nur ein Auge, aber wie kannst du bitte die Kekse mit Dias verwechseln...""
…… 
""Warum sieht man in letzter Zeit so wenige Diener? Und wenn man sie sieht, dann sind sie immer sehr schwach...Laut deiner Recherche müsste dies doch ihre Heimat sein...""""Vielleicht haben wir hier ein Leck hier im Raum, durch den die Energie entweicht. Aber ich bin mir nicht hundertprozentig sicher, was passiert ist. Das Einzige, was wir tun können, ist sie wieder gesund zu machen."""
276,Maska,Diener-Expertin,"Maska ist definitiv eine Tier-Expertin. Ihre Forschungen drehen sich um das Verschwinden der Tiere auf dem Campus. Sie nennt diese Tiere ""Diener"", weil ihre Kräfte nicht zu ihrem normalen Aussehen passen. Man muss sich nur um sie kümmern und dann kann man sie zu Helfern machen, die dabei helfen können, den Campus in diesen so unruhigen Zeiten zu beschützen. Es gibt zwei verschiedene Arten von Leckerlis, einen gelben Keks und einen blauen Keks. Man sagt, dass die Kekse jedem schmecken. Ich habe sie selbst nie ausprobiert, aber es geht das Gerücht um, dass die blauen besser schmecken. Angeblich füttert Maska ihrem Hund Bruno nur die blauen Kekse. Sie wurde sogar schon dabei beobachtet, wie sie selbst die Kekse aß..."
277,Reika,Kommunikationsprobleme,"Es ist sehr schwer, eine Chance zu bekommen, mit Reika zu reden. Sie hat mich schon dreimal reingelegt. Am Ende stimmte sie schließlich einem Interview zu. Sie stahl meinen Stift und meine Haarnadel, ehe ich es überhaupt bemerkte..."
278,Reika,Ein Phantom?,"Reika ist ein Geist. Sie ist meisten in den verlassenen Schlafsälen zu finden. Sie mag keinen Sonnenschein, sie öffnet nie die Fenster in ihrem Zimmer. Es geht ein Gerücht herum das sie Menschen in ihr Zimmer lockt und sie dort für immer einschließt."
279,Reika,Ein Phantom!,"Reika ist in der Tat ein Geist. Ein sehr glücklicher sogar. Sie ist glücklich, weil sie nicht an einen Körper gebunden ist. Sie hat Geisterfreunde, Geist Nr. 1 und Nr. 2. Andere können sie jedoch nicht sehen. Sie lebte eine Ewigkeit in einem Raum und vergaß vollkommen, wie die Welt außerhalb des Zimmers aussah. Dadurch entwickelte sie auch eine soziale Angststörung. Ich habe ihr versprochen bei unserem nächsten Treffen Lucifer mitzubringen. Die Dämonenfraktion hat ein sehr großes Interesse an ihr. Außerdem kann sie, wenn sie einer Fraktion beitritt, endlich auch den Schutz der Akademie in Anspruch nehmen und es werden vielleicht nicht mehr so viele Leute aus Neugierde zu ihr kommen und sie nerven."
280,Phönix,Ohne Orientierungssinn,"Phönix hat ein Problem mit ihrem Orientierungssinn, denn sie hat nicht wirklich einen. Das erste Mal, als ich sie sah, war sie in der Bibliothek. Selbst nachdem ich ihr dreimal erklärt hatte, wo sie die Geschichtsbücher finden kann, fand sie sie nicht und drohte damit, einfach alles abzufackeln. Ich musste sie dann persönlich zum Geschichtsbücherregal bringen."
281,Phönix,Verloren in Gedanken,"Sie hat nicht nur keinen Orientierungssinn, Phönix hat auch eine sehr kurze Aufmerksamkeitsspanne. Sie ist oft benommen und verwirrt. Sie scheint beschäftigt zu sein und einige Geheimnisse zu verstecken. Erst als ich mit ihr über die Geschichte der Akademie sprach, wachte sie ein wenig auf."
282,Phönix,Gerüchte,"Nach dem Chaos vor einigen Tagen haben sich die Diskussionen und Geschichten über das Chaos in der Schule zunehmend intensiviert. Einige sagen, dass es eine mysteriöse Elite-Armee geben würde und es gibt sogar Gerüchte, die besagen, dass Phönix, das Mädchen, das aus der Asche wiedergeboren wurde, eine der Anführerinnen dieser geheimen Armee ist. Man weiß nicht, ob diese Gerüchte einen wahren Kern haben oder ob das alles nur erfunden ist."
283,Leila,Geheimnis,"
[c][f55050]Geboren: [-][/c]20ter Mai
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Skelettkissen& Kamera
[c][f55090]Mag: [-][/c]Stift & Kunai"
284,Leila,Giftiger Pfeil,"Leila ist auch unter dem Namen ""Giftige Hornisse"" bekannt. Diesen Namen hat sie nicht nur wegen ihrer Waffe bekommen, sondern auch weil sie einen gewissen Drang zur Zerstörung aufweist. Sie möchte am liebsten alles kleinschlagen, was ihr in die Quere kommt und sie hasst stumpfe Waffen, weil sie eine Schande für die Schönheit des Scharfen seien."
285,Leila,Meister,"Wie Phönix gehörte auch Leila zu einer legendären Elite, aber sie gehörten dennoch verschiedenen Regimenten an. Seit Leila ihren ""Meister"" getroffen hat, hat sie sich sehr verändert und sie vertraut ihrem ""Meister"" blind. Obwohl sie noch immer nach Blut dürstet, kann sie sich mittlerweile besser kontrollieren."
286,Leila,Erinnerungen der Vergangenheit,"Wer ist Leilas Meister? Was ist in der Vergangenheit mit dieser Elitegruppe passiert? So viele Fragen, aber keine Antworten. Was aber bekannt ist, ist, dass sie sich ihren Meister zurückwünscht und dafür an die Yume Akademie gekommen ist. Mehr Informationen hierzu können vielleicht in der geheimen Bibliothek gefunden werden..."
287,Babel,Geheimnis,"
[c][f55090]Geboren: [-][/c]7ter Oktober
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Mini-Dino & Schachfigur
[c][f55090]Mag: [-][/c]Schleuder & Band"
288,Babel,Allgemeinwissen,"Babel ist nicht nur süß, sondern auch einzigartig, denn sie hat einen langen Schwanz.\nSie hat immer eine Kapsel mit sich und in dieser Kapsel ist eine seltsame kleine Kreatur. Ich habe noch nie etwas von dieser Kreatur gehört und in Büchern konnte ich auch nichts darüber finden, aber es ist sicherlich eine Art Diener.\nWenn du sie mal suchen solltest, dann geh am besten zur Kapselmaschine. Sie hängt meistens dort in der Nähe rum."
289,Babel,Gerüchte,"""Jemand hat Babel aus der Kapselmaschine bekommen!"" ""Was?! Das möchte ich auch!""\n ""In den Kapselmünzen steckt ein seltenes Erz, das in der Kapselmaschine eine Tunnel zu einer fremden Welt aktivieren kann!"" ""Warum bricht man die Maschine nicht einfach auf, wenn niemand zuschaut?"" \n""Babel muss irgendwas an der Maschine manipuliert haben, ich bekomme nie etwas Besonderes!"" ""Aber beim letzten Mal hat Babel selbst auch nichts Tolles bekommen, oder?"""
290,Babel,Kapsel-Mädchen,"Nachdem ich letzte Woche mit dem Lesen fertig war, traf ich Babel, die an der Kapselmaschine vorbeiging. Sie spielte mit der kleinen Kreatur, die in der Kapsel ist! Aber was noch viel faszinierender war, sie hatte ihren Schwanz in der Maschine stecken! Ich glaube, ihr Schwanz ist wie ein Kabel, mit dessen Hilfe sie sich auflädt... Also ist an den Gerüchten doch etwas dran..."
291,Fenek,Geheimnis,"
[c][f55020]Geboren:[-][/c] 12ter Feb.
[c][f55090]Sieht aus wie:[-][/c] 12
[c][f55090]Mag nicht:[-][/c] Puppe & Stift
[c][f55090]Mag:[-][/c] Pudding & Märchenbuch"
