id,name,brief,desc
1100003,기본 배경,가구,"기숙사에 너무 오래 있었어요. 밖에 나가 걷는 것을 잊지 말고, 유몽학원의 풍경을 감상하세요."
1100004,일반 배경1,가구,러블리가 웃는 얼굴로 이쪽을 보고 있어요!
1100005,일반 배경2,가구,러블리가 웃는 얼굴로 이쪽을 보고 있어요!
1100006,일반 배경3,가구,러블리가 웃는 얼굴로 이쪽을 보고 있어요!
164,파티 티켓,이벤트 아이템,"특수 아이템, 아이템 교환 시 사용"
4101003,5성 소녀 선택 팩,선택 팩,"오픈 후, 은신, 신위, 풍견, 담화 5성 소녀 조각 중 하나를 선택할 수 있습니다. (팩 획득 후, 팩 내 보상 내용은 업데이트되지 않음)"
7114,달콤한 딸기,스킨,장합의 달콤한 딸기 스킨
4103001,핫이슈 소녀 팩,선택 팩,"귀중한 보물 상자, 오픈 시 원하는 보상을 선택할 수 있습니다.(오른쪽 상단의 '보기'를 클릭하여 자세한 보상 내용을 확인할 수 있으며, 팩 구입 후 팩의 보상은 업데이트 되지 않음)"
4103002,스페셜 팩(수라·진성),선택 팩,"귀중한 보물 상자, 오픈 시 원하는 보상을 선택할 수 있습니다.(오른쪽 상단의 '보기'를 클릭하여 자세한 보상 내용을 확인할 수 있으며, 팩 구입 후 팩의 보상은 업데이트 되지 않음)"
9115,데헷,채팅 이모티콘,크리스의 「데헷」 채팅 이모티콘
7115,썸머 메이드,스킨,은월의 썸머 메이드 스킨
27115,썸머 메이드,스킨,은월의 썸머 메이드 스킨
8040,비 오는 옛 도시,섬네일 프레임,제 3회 스팀 축제에서 흑금 기어를 구입해서 획득
168,미지의 소녀,특수 아이템,소원 소녀를 선택한 뒤 선택한 소녀 조각으로 교환
170,럭키 크리스탈,혼기 상점 화폐,전속 혼기 상점에서 혼기 구매 시 사용
165,체스 티켓,캐릭터 챌린지 참가 증서,캐릭터 챌린지-체스 모드를 클리어했을 때 획득할 수 있다. 체스 모드에서 소녀를 구입할 수 있다.
6503,봉인된 마음·은신,혼기,
6504,봉인된 마음·은신,혼기,
6505,봉인된 마음·은신,혼기,
6506,봉인된 마음·은신,혼기,
6507,봉인된 마음·은신,혼기,
6508,봉인된 마음·은신,혼기,
6509,악마의 피·은신,혼기,
6510,악마의 피·은신,혼기,
6511,악마의 피·은신,혼기,
6512,악마의 피·은신,혼기,
6513,악마의 피·은신,혼기,
6514,악마의 피·은신,혼기,
6515,봉인된 검·신위,혼기,
6516,봉인된 검·신위,혼기,
6517,봉인된 검·신위,혼기,
6518,봉인된 검·신위,혼기,
6519,봉인된 검·신위,혼기,
6520,봉인된 검·신위,혼기,
6521,고통의 족쇄·신위,혼기,
6522,고통의 족쇄·신위,혼기,
6523,고통의 족쇄·신위,혼기,
6524,고통의 족쇄·신위,혼기,
6525,고통의 족쇄·신위,혼기,
6526,고통의 족쇄·신위,혼기,
6527,가시 방패·신위,혼기,
6528,가시 방패·신위,혼기,
6529,가시 방패·신위,혼기,
6530,가시 방패·신위,혼기,
6531,가시 방패·신위,혼기,
6532,가시 방패·신위,혼기,
6533,봉인된 마음·풍견,혼기,
6534,봉인된 마음·풍견,혼기,
6535,봉인된 마음·풍견,혼기,
6536,봉인된 마음·풍견,혼기,
6537,봉인된 마음·풍견,혼기,
6538,봉인된 마음·풍견,혼기,
6539,악마의 피·풍견,혼기,
6540,악마의 피·풍견,혼기,
6541,악마의 피·풍견,혼기,
6542,악마의 피·풍견,혼기,
6543,악마의 피·풍견,혼기,
6544,악마의 피·풍견,혼기,
6545,봉인된 검·담화,혼기,
6546,봉인된 검·담화,혼기,
6547,봉인된 검·담화,혼기,
6548,봉인된 검·담화,혼기,
6549,봉인된 검·담화,혼기,
6550,봉인된 검·담화,혼기,
6551,고통의 족쇄·담화,혼기,
6552,고통의 족쇄·담화,혼기,
6553,고통의 족쇄·담화,혼기,
6554,고통의 족쇄·담화,혼기,
6555,고통의 족쇄·담화,혼기,
6556,고통의 족쇄·담화,혼기,
6557,가시 방패·담화,혼기,
6558,가시 방패·담화,혼기,
6559,가시 방패·담화,혼기,
6560,가시 방패·담화,혼기,
6561,가시 방패·담화,혼기,
6562,가시 방패·담화,혼기,
6563,악마의 피·담화,혼기,
6564,악마의 피·담화,혼기,
6565,악마의 피·담화,혼기,
6566,악마의 피·담화,혼기,
6567,악마의 피·담화,혼기,
6568,악마의 피·담화,혼기,
6569,봉인된 검·진성,혼기,
6570,봉인된 검·진성,혼기,
6571,봉인된 검·진성,혼기,
6572,봉인된 검·진성,혼기,
6573,봉인된 검·진성,혼기,
6574,봉인된 검·진성,혼기,
6575,고통의 족쇄·진성,혼기,
6576,고통의 족쇄·진성,혼기,
6577,고통의 족쇄·진성,혼기,
6578,고통의 족쇄·진성,혼기,
6579,고통의 족쇄·진성,혼기,
6580,고통의 족쇄·진성,혼기,
6581,가시 방패·진성,혼기,
6582,가시 방패·진성,혼기,
6583,가시 방패·진성,혼기,
6584,가시 방패·진성,혼기,
6585,가시 방패·진성,혼기,
6586,가시 방패·진성,혼기,
6587,봉인된 마음·진성,혼기,
6588,봉인된 마음·진성,혼기,
6589,봉인된 마음·진성,혼기,
6590,봉인된 마음·진성,혼기,
6591,봉인된 마음·진성,혼기,
6592,봉인된 마음·진성,혼기,
6593,악마의 피·진성,혼기,
6594,악마의 피·진성,혼기,
6595,악마의 피·진성,혼기,
6596,악마의 피·진성,혼기,
6597,악마의 피·진성,혼기,
6598,악마의 피·진성,혼기,
6599,봉인된 검·수라,혼기,
6600,봉인된 검·수라,혼기,
6601,봉인된 검·수라,혼기,
6602,봉인된 검·수라,혼기,
6603,봉인된 검·수라,혼기,
6604,봉인된 검·수라,혼기,
6605,고통의 족쇄·수라,혼기,
6606,고통의 족쇄·수라,혼기,
6607,고통의 족쇄·수라,혼기,
6608,고통의 족쇄·수라,혼기,
6609,고통의 족쇄·수라,혼기,
6610,고통의 족쇄·수라,혼기,
6611,가시 방패·수라,혼기,
6612,가시 방패·수라,혼기,
6613,가시 방패·수라,혼기,
6614,가시 방패·수라,혼기,
6615,가시 방패·수라,혼기,
6616,가시 방패·수라,혼기,
6617,봉인된 마음·수라,혼기,
6618,봉인된 마음·수라,혼기,
6619,봉인된 마음·수라,혼기,
6620,봉인된 마음·수라,혼기,
6621,봉인된 마음·수라,혼기,
6622,봉인된 마음·수라,혼기,
6623,악마의 피·수라,혼기,
6624,악마의 피·수라,혼기,
6625,악마의 피·수라,혼기,
6626,악마의 피·수라,혼기,
6627,악마의 피·수라,혼기,
6628,악마의 피·수라,혼기,
6629,십자 활,혼기,
6630,십자 활,혼기,
6631,십자 활,혼기,
6632,십자 활,혼기,
6633,십자 활,혼기,
6634,십자 활,혼기,
6635,운명 주사위,혼기,
6636,운명 주사위,혼기,
6637,운명 주사위,혼기,
6638,운명 주사위,혼기,
6639,운명 주사위,혼기,
6640,운명 주사위,혼기,
6641,마력 모자,혼기,
6642,마력 모자,혼기,
6643,마력 모자,혼기,
6644,마력 모자,혼기,
6645,마력 모자,혼기,
6646,마력 모자,혼기,
6647,가구라 방울,혼기,
6648,가구라 방울,혼기,
6649,가구라 방울,혼기,
6650,가구라 방울,혼기,
6651,가구라 방울,혼기,
6652,가구라 방울,혼기,
6653,수호 장갑,혼기,
6654,수호 장갑,혼기,
6655,수호 장갑,혼기,
6656,수호 장갑,혼기,
6657,수호 장갑,혼기,
6658,수호 장갑,혼기,
6659,성배,혼기,
6660,성배,혼기,
6661,성배,혼기,
6662,성배,혼기,
6663,성배,혼기,
6664,성배,혼기,
6665,테디 해머,혼기,
6666,테디 해머,혼기,
6667,테디 해머,혼기,
6668,테디 해머,혼기,
6669,테디 해머,혼기,
6670,테디 해머,혼기,
6671,드림 램프,혼기,
6672,드림 램프,혼기,
6673,드림 램프,혼기,
6674,드림 램프,혼기,
6675,드림 램프,혼기,
6676,드림 램프,혼기,
6677,무사 헬멧,혼기,
6678,무사 헬멧,혼기,
6679,무사 헬멧,혼기,
6680,무사 헬멧,혼기,
6681,무사 헬멧,혼기,
6682,무사 헬멧,혼기,
6683,벌침,혼기,
6684,벌침,혼기,
6685,벌침,혼기,
6686,벌침,혼기,
6687,벌침,혼기,
6688,벌침,혼기,
6689,성결한 방울,혼기,
6690,성결한 방울,혼기,
6691,성결한 방울,혼기,
6692,성결한 방울,혼기,
6693,성결한 방울,혼기,
6694,성결한 방울,혼기,
6695,비밀 키,혼기,
6696,비밀 키,혼기,
6697,비밀 키,혼기,
6698,비밀 키,혼기,
6699,비밀 키,혼기,
6700,비밀 키,혼기,
7116,썸머 스토리,스킨,이사우&야곱의 썸머 스토리 스킨
27116,썸머 스토리,스킨,이사우&야곱의 썸머 스토리 스킨
7117,낭만 비행,스킨,푸른 깃털 위연의 낭만 비행 스킨
27117,낭만 비행,스킨,푸른 깃털 위연의 낭만 비행 스킨
20001039,왕이 한정 섬네일,특별 섬네일,왕이 한정 섬네일
169,플랫봉,이벤트 아이템,"이벤트 아이템, 유몽 심포니 이벤트에서 사용할 수 있습니다."
7118,한가한 휴일,스킨,여포의 한가한 휴일 스킨
27118,한가한 휴일,스킨,여포의 한가한 휴일 스킨
53013,왕이,,
653020,왕이,,
753013,왕이,,
930190,5성 왕이 조각,소녀 소환,"조각 50개를 모으면, 소녀를 소환 할 수 있습니다."
173,명예의 증거,학부 테스트 상점 화폐,"특수 아이템, 실력의 증거 혹은 강함의 증거 아이템 교환 시 사용"
7119,네온 여신,스킨,루시퍼엘의 네온 여신 스킨
27119,네온 여신,스킨,루시퍼엘의 네온 여신 스킨
4102005,5성 소녀 선택 팩,선택 팩,"오픈 후 5개의 진성과 5개의 수라 5성 소녀 조각 중 하나를 선택할 수 있습니다.(오른쪽 상단의 '보기'를 클릭하여 자세한 보상 내용을 확인할 수 있으며, 팩 구입 후 팩의 보상은 업데이트 되지 않음)"
171,이슬,이벤트 아이템,"이벤트 아이템, 잭과 콩나무에서 사용할 수 있습니다."
6701,마법 총 「혼광」,혼기,
6702,마법 총 「혼광」,혼기,
6703,마법 총 「혼광」,혼기,
6704,마법 총 「혼광」,혼기,
6705,마법 총 「혼광」,혼기,
6706,마법 총 「혼광」,혼기,
166,황금 나뭇잎,이벤트 체력,"아이템 체력, 시간에 따라 회복 할 수 있으며, 환상 동화에서 사용할 수 있습니다."
167,사파이어 눈동자,이벤트 아이템,"이벤트 아이템, 환상 동화에서 보상을 교환할 수 있습니다."
4501002,직업 세트 선택 팩,선택 팩,"오픈 후 전사, 법사, 레인저, 어쌔신, 목사 직업 세트 상자 중 1개를 선택할 수 있습니다."
7120,붉은 그림자,스킨,동탁의 붉은 그림자 스킨
27120,붉은 그림자,스킨,동탁의 붉은 그림자 스킨
7121,눈꽃 환상,스킨,곽가의 눈꽃 환상 스킨
27121,눈꽃 환상,스킨,곽가의 눈꽃 환상 스킨
20001040,환상 동화,특별 섬네일,환상 동화 이벤트 한정 섬네일
174,연애편지,이벤트 아이템,"특수 재료, 아이템 교환 시 사용"
175,에그리트의 책,스토리 아이템,"
바닐라의 대도서관에서 이상한 책을 발견하였다. 지금은 다시 조용해졌는데, 그 눈을 제외하고 보면 그냥 평범한 책으로 보인다. 안의 대부분의 페이지는 이미 찢겨져 있었고, 몇 페이지만 온전한 편이다.

소환술의 시조인 에그리트는 말년에 혼돈의 위협으로 큰 위기를 느끼고 가장 복잡한 분야인 세계 창조와 관련된 마법을 만들어 후손들에게 영원히 살 수 있는 좋은 세상을 만들려고 하였다.

이 책은 그냥 시험적 산물일 뿐이고, 세상에 널리 알려진 이야기를 기반으로 만들 수밖에 없었다. 에그리트는 이 연구에 목숨을 다했고 결국 성공하지 못했다고 한다. 이제 이런 이야기들이 역사 속에 묻히면서 책 속의 세계는 흔들렸고, 현실을 잃어버리면서, 공상의 세계도 결국은 환상으로 되었다."
7122,심쿵한 첫만남,스킨,적련의 심쿵한 첫만남 스킨
27122,심쿵한 첫만남,스킨,적련의 심쿵한 첫만남 스킨
8041,절세미인·은신,섬네일 프레임,"은신 학부 시즌 랭킹 결산 시 포인트 1위 보상, 유효 기간 14일."
8042,유아독존·신위,섬네일 프레임,"신위 학부 시즌 랭킹 결산 시 포인트 1위 보상, 유효 기간 14일."
8043,완전무결·풍견,섬네일 프레임,"풍견 학부 시즌 랭킹 결산 시 포인트 1위 보상, 유효 기간 14일."
8044,풍화정모·담화,섬네일 프레임,"담화 학부 시즌 랭킹 결산 시 포인트 1위 보상, 유효 기간 14일."
8045,천하무쌍·수라,섬네일 프레임,"수라 학부 시즌 랭킹 결산 시 포인트 1위 보상, 유효 기간 14일."
8046,절세무쌍·진성,섬네일 프레임,"진성 학부 시즌 랭킹 결산 시 포인트 1위 보상, 유효 기간 14일."
5701,네뷸러 크리스탈,,
5702,네뷸러 크리스탈,,
5703,네뷸러 크리스탈,,
5704,네뷸러 크리스탈,,
5705,네뷸러 크리스탈,,
5706,네뷸러 크리스탈,,
5707,네뷸러 크리스탈,,
5708,네뷸러 크리스탈,,
5709,네뷸러 크리스탈,,
5710,네뷸러 크리스탈,,
5711,네뷸러 크리스탈,,
5712,네뷸러 크리스탈,,
5713,네뷸러 크리스탈,,
5714,네뷸러 크리스탈,,
5715,네뷸러 크리스탈,,
5716,네뷸러 크리스탈,,
5717,네뷸러 크리스탈,,
5718,네뷸러 크리스탈,,
5719,네뷸러 크리스탈,,
5720,네뷸러 크리스탈,,
5721,네뷸러 크리스탈,,
5722,네뷸러 크리스탈,,
5723,네뷸러 크리스탈,,
5724,네뷸러 크리스탈,,
5725,네뷸러 크리스탈,,
5726,네뷸러 크리스탈,,
5727,네뷸러 크리스탈,,
5728,네뷸러 크리스탈,,
5729,네뷸러 크리스탈,,
5730,네뷸러 크리스탈,,
5731,네뷸러 크리스탈,,
5732,네뷸러 크리스탈,,
5733,네뷸러 크리스탈,,
5734,네뷸러 크리스탈,,
5735,네뷸러 크리스탈,,
5736,네뷸러 크리스탈,,
5737,네뷸러 크리스탈,,
5738,네뷸러 크리스탈,,
5739,네뷸러 크리스탈,,
5740,네뷸러 크리스탈,,
5741,네뷸러 크리스탈,,
5742,네뷸러 크리스탈,,
5743,네뷸러 크리스탈,,
5744,네뷸러 크리스탈,,
5745,네뷸러 크리스탈,,
5746,네뷸러 크리스탈,,
5747,네뷸러 크리스탈,,
5748,네뷸러 크리스탈,,
5749,네뷸러 크리스탈,,
5750,네뷸러 크리스탈,,
5751,네뷸러 크리스탈,,
5752,네뷸러 크리스탈,,
5753,네뷸러 크리스탈,,
5754,네뷸러 크리스탈,,
5755,네뷸러 크리스탈,,
5756,네뷸러 크리스탈,,
5757,네뷸러 크리스탈,,
5758,네뷸러 크리스탈,,
5759,네뷸러 크리스탈,,
5760,네뷸러 크리스탈,,
5761,네뷸러 크리스탈,,
5762,네뷸러 크리스탈,,
5763,네뷸러 크리스탈,,
5764,네뷸러 크리스탈,,
5765,네뷸러 크리스탈,,
5766,네뷸러 크리스탈,,
5767,네뷸러 크리스탈,,
5768,네뷸러 크리스탈,,
5769,네뷸러 크리스탈,,
5770,네뷸러 크리스탈,,
5771,네뷸러 크리스탈,,
5772,네뷸러 크리스탈,,
4102006,5성 소녀 선택 팩,선택 팩,"오픈 후 진성과 수라 5성 소녀 조각 중 하나를 선택할 수 있습니다.(오른쪽 상단의 '보기'를 클릭하여 자세한 보상 내용을 확인할 수 있으며, 팩 구입 후 팩의 보상은 업데이트 되지 않음)"
4101004,5성 소녀 선택 팩,선택 팩,"오픈 후, 은신, 신위, 풍견, 담화 5성 소녀 조각 중 하나를 선택할 수 있습니다. (팩 획득 후, 팩 내 보상 내용은 업데이트되지 않음)"
176,월병,이벤트 아이템,"특수 아이템, 아이템 교환 시 사용"
177,달맞이 당고,이벤트 아이템,"특수 아이템, 아이템 교환 시 사용"
178,송편,이벤트 아이템,"특수 아이템, 아이템 교환 시 사용"
4202001,프리미엄 선택 팩,선택 팩,"귀중한 보물 상자, 오픈 시 원하는 보상을 선택할 수 있습니다: '프리미엄 캡슐 뽑기 코인*60, 도장*18, 슬롯 머신 사용권*300, 프리미엄 슬롯 머신 사용권*36'"
7123,카구야,스킨,좌자의 카구야 스킨
27123,카구야,스킨,좌자의 카구야 스킨
20001041,추석 한정 섬네일,특별 섬네일,추석 한정 섬네일. 추석 보름달이 뜨면 선배님은 누구를 초대해 함께 달맞이를 할까요?
1110001,네온 벽지,가구,나는 모든 별들을 모으고 싶어!
1110002,네온 바닥,가구,어두운 바닥은 알록달록한 오락기들과 어울린다.
1110003,인형 뽑기 머신,가구,인내심이 있는자에게만 보상이 있어요~
1110004,레이싱 머신,가구,누구나 다 멋있는 차를 가지고 싶어하죠.
1110005,네온 블록,가구,네 가지 색깔의 블락으로 상상의 나래를 펼쳐보세요!
1110006,유리문,가구,그곳에 들어갈 때와는 다르게 시간이 흘러요!
1110007,벽걸이 모니터,가구,플레이어의 게임을 보는것도 일종의 락이에요!
