id,name,brief,desc
3000020,Carte de baseball,Objet d'arbitre,Certificat d'arbitre pour le match de baseball.
3000021,Carte de volley-ball,Objet d'arbitre,Certificat d'arbitre pour le match de volley-ball.
3000022,Carte de football,Objet d'arbitre,Certificat d'arbitre pour le match de football.
3000023,Accès à la piscine,Objet d'arbitre,"En ayant cette carte, il n'y a pas besoin d'avoir une carte d'arbitre pour accéder à la piscine."
3000024,Calendrier de Tir,Objet d'arbitre,Calendrier des arbitres pour les compétitions de tir.
3000025,Formulaire du combat à cheval,Objet d'arbitre,Formulaire utilisé pour s'inscrire à l'épreuve de combat à cheval.
3000026,Carte spéciale,Objet d'arbitre,Une carte peinte à la main spécialement conçue pour la course d'orientation.
7087,Kimono Neige Rosée,Skin,Skin du printemps de Turin
27087,Kimono Neige Rosée,Skin,Skin du printemps de Turin
99,Œuf de Pâques,Matériel d'Événement,"
Matériel spécial. Un oeuf délicat avec un emballage décoré de différents motifs. La coquille de l\'œuf est faite de chocolat et l\'intérieur renferme des cadeaux mystérieux. Brisez la coquille pour obtenir une surprise. Ce processus peut représenter la renaissance d\'une vie. 

À utiliser pour des obtenir des récompenses à durée limitée lors de l\'Événement Chasse de Pâques. 

※Après la fin de l\'Événementil sera automatiquement converti en pièces d\'or envoyées par courrier."
100,Œuf orange,Matériel d'Événement,"On ne sait pas qui a mis les oeufs dans la vitrine. Maintenant que vous êtes entré dans le magasin, vous devez payer si vous voulez en récupérer un sinon le patron ne sera certainement pas content…"
101,Colorant rouge,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du rouge.
102,Colorant orange,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du orange.
103,Colorant jaune,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du jaune.
104,Colorant vert,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du vert.
105,Colorant cyan,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du cyan.
106,Colorant bleu,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du bleu.
107,Colorant pourpre,Matériel d'Événement,Matériel d'Événement. Disponible pendant la période de l'Événement. Peignez l'Œuf de Pâques avec du pourpre.
108,Médaille,Événement,Obtenable lors du Festival Sportif de Yume
109,Billet de Match d'Exhibition,Matériel d'Événement,"Matériel d'Événement, à utiliser pour miser sur les matchs d'Exhibition du Festival Sportif de Yume, sera échangé contre des Pièces d'Or à la fin de l'événement."
110,Monnaie d'Arbitre,Matériel d'Événement,Matériel d'Événement. À utiliser pour acheter divers accessoires d'arbitre dans le magasin d'accessoire d'arbitre. Peut-être vendu après l'événément
7088,Sacrement,Skin,Skin d'Ésaü & Jacob - Sacrement
27088,Sacrement,Skin,Skin d'Ésaü & Jacob - Sacrement
7089,Arbitre,Skin,Skin de Valeera - Arbitre
27089,Arbitre,Skin,Skin de Valeera - Arbitre
7090,Star de Baseball,Skin,Skin de Guan Yin - Star de Baseball
27090,Star de Baseball,Skin,Skin de Guan Yin - Star de Baseball
7091,Sprinteuse,Skin,Skin de Sapphire - Sprinteuse
27091,Sprinteuse,Skin,Skin de Sapphire - Sprinteuse
111,Particule fantôme purifiée,Matériel d'Événement,"Matériel Spécial, à utiliser pour recruter les Filles dans l'événement Priez aux étoiles"
112,Revenu de Pièce d'Or (24h),Coffre de Monnaie,Obtenez un revenu de Pièces d'or pendant 24h (selon l'étape actuelle de la Campagne où vous êtes et non affecté par les bonus de VIP)\nVous obtiendrez：Pièces d'Or *
113,Revenu de Jus d'Exp (24h),Coffre de Jus d'Exp,Obtenez un revenu de Jus d'EXP pendant 24h (selon l'étape actuelle de la Campagne où vous êtes et non affecté par les bonus de VIP)\nVous obtiendrez：Jus d'EXP *
114,Orbe Élémentaire,Matériel d'Événement,"À utiliser pour obtenir des récompenses dans l'événement - Labo Alchimique de Valeera (Inéchangeable après la fin de cet événement, utilisez-le dans le temps imparti)"
115,Revenu de Pièce d'Or (8h),Coffre de Monnaie,Obtenez un revenu de Pièces d'or pendant 8h (selon l'étape actuelle de la Campagne où vous êtes et non affecté par les bonus de VIP)\nVous obtiendrez：Pièces d'Or *
116,Revenu de Jus d'Exp (8h),Coffre de Jus d'Exp,Obtenez un revenu de Jus d'EXP pendant 8h (selon l'étape actuelle de la Campagne où vous êtes et non affecté par les bonus de VIP)\nVous obtiendrez：Jus d'EXP *
930185,Fragments 5 étoiles de Fenrir,Invoquer une Fille,Collectez 50 Fragments pour invoquer cette Fille
51012,Fenrir,,
651019,Fenrir,,
751012,Fenrir,,
8023,Médaille d'Or d'Athlète,Cadre d'Avatar,Cadre d'Avatar Exclusif au Festival Sportif de Yume. Obtenable en ayant terminé dans le top 10 de la Guerre de Maison.
8024,Médaille d'Argent d'Athlète,Cadre d'Avatar,Cadre d'Avatar Exclusif au Festival Sportif de Yume. Obtenable en ayant terminé entre le 11e et 50e rang au classement de la Guerre de Maison.
8025,Médaille de Bronze d'Athlète,Cadre d'Avatar,Cadre d'Avatar Exclusif au Festival Sportif de Yume. Obtenable en ayant terminé entre le 51e et 100e rang au classement de la Guerre de Maison.
7092,Smasheuse,Skin,Skin d'Ithil - Smasheuse
27092,Smasheuse,Skin,Skin d'Ithil - Smasheuse
6479,Masse Dentelée,,
6480,Masse Dentelée,,
6481,Masse Dentelée,,
6482,Masse Dentelée,,
6483,Masse Dentelée,,
6484,Masse Dentelée,,
6485,Hache Crénelée,,
6486,Hache Crénelée,,
6487,Hache Crénelée,,
6488,Hache Crénelée,,
6489,Hache Crénelée,,
6490,Hache Crénelée,,
117,Engrenage,EXP de Billet de Festival à Vapeur,À utiliser pour améliorer le Niveau dans Festival à Vapeur
8026,Inspection des engrenages,Cadre d'Avatar,Obtenable en achetant le Billet de 1ère Classe dans la 1ère Période du Festival à Vapeur
7093,Pistolero,Skin,Skin de Kira - Pistolero
27093,Pistolero,Skin,Skin de Kira - Pistolero
118,Coupon de Baseball,Matériel d'Événement,"Matériel Spécial, à utiliser pour obtenir des objets dans l'événement Ligue des Champions."
940031,Fragments de Poupée Fantôme 6 étoiles,Invoquer,Collectez 50 Fragments pour invoquer une Poupée 6 étoiles de la Maison Fantôme\nLes Poupées peuvent être utilisées comme Fille Matérielle afin d'éveiller et libérer d'autres Filles
940032,Fragments de Poupée Humain 6 étoiles,Invoquer,Collectez 50 Fragments pour invoquer une Poupée 6 étoiles de la Maison Humain\nLes Poupées peuvent être utilisées comme Fille Matérielle afin d'éveiller et libérer d'autres Filles
940033,Fragments de Poupée Monstre 6 étoiles,Invoquer,Collectez 50 Fragments pour invoquer une Poupée 6 étoiles de la Maison Monstre\nLes Poupées peuvent être utilisées comme Fille Matérielle afin d'éveiller et libérer d'autres Filles
940034,Fragments de Poupée Fée 6 étoiles,Invoquer,Collectez 50 Fragments pour invoquer une Poupée 6 étoiles de la Maison Fée\nLes Poupées peuvent être utilisées comme Fille Matérielle afin d'éveiller et libérer d'autres Filles
940035,Fragments de Poupée Démon 6 étoiles,Invoquer,Collectez 50 Fragments pour invoquer une Poupée 6 étoiles de la Maison Démon\nLes Poupées peuvent être utilisées comme Fille Matérielle afin d'éveiller et libérer d'autres Filles
940036,Fragments de Poupée Ange 6 étoiles,Invoquer,Collectez 50 Fragments pour invoquer une Poupée 6 étoiles de la Maison Ange\nLes Poupées peuvent être utilisées comme Fille Matérielle afin d'éveiller et libérer d'autres Filles
119,Vis,Pièce Normale du Festival à Vapeur,Obtenable en améliorant le Niveau de Billet. À utiliser pour échanger des objets dans Le Bureau d'Échange de Vis. Les Vis obtenus dans la période actuelle seront décomptés à la fin de cette période
120,Noyau mécanique,Pièce Avancée du Festival à Vapeur,Obtenable en améliorant le Niveau de Billet. À utiliser pour échanger des objets dans Le Bureau d'Échange Premium. Les Noyaux mécaniques obtenus seront conservés après la fin de cette période pour les échanger contre des objets de la période suivante
7094,Bénédiction,Skin,Skin d'Hottie - Bénédiction
27094,Bénédiction,Skin,Skin d'Hottie - Bénédiction
7095,Violoniste,Skin,Skin d'Iron Fist Papillon - Violoniste
27095,Violoniste,Skin,Skin d'Iron Fist Papillon - Violoniste
7096,Union Rosée,Skin,Skin de Sakura - Union Rosée
27096,Union Rosée,Skin,Skin de Sakura - Union Rosée
1070001,Mur de la salle de collection,Meuble,"Le mur gris est séparé par une charpente métallique, cette salle de collection peut conserver tous les trésors rares."
1070002,Plancher de\nCollectionneur,Meuble,"La salle de collection cachée est enfin ouverte, marchez prudemment, ne touchez pas les objets collectionnés !"
1070003,Lit à Vapeur,Meuble,"Allongez-vous sur le lit, fermez les yeux, écoutez le bruit des mille et une collisions mécaniques."
1070004,Table d'Engrenage,Meuble,"Un engrenage énorme sur la surface de la table, peut-être c'est une pièce de rechange d'une grande machine."
1070005,Table de Travail,Meuble,"Personne ne sait qui développe des objets mécaniques inconnus, mais d'après les dessins laissés sur la scène, il semble que ces objets ne soient pas terminés."
1070006,Chaise de Travail,Meuble,La chaise normale et pratique.
1070007,Lampe à Vapeur,Meuble,"Seule une très faible lumière pouvait être émise, mais c'était suffisant dans cette petite pièce."
1070008,Machine à\nÉcrire,Meuble,"Pour la plupart des étudiantes de Yume, elles ne savent qu'est-ce que c'est."
1070009,Différentiateur,Meuble,"La machine légendaire, malheureusement, cette collection semble inutile."
1070010,Horloge au Sol,Meuble,L'horloge est nécessaire dans un environement fermé pour savoir le temps.
1070011,Rack Prop,Meuble,Certaines objets sont placées sur l'étagère dans un désordre.
1070012,Machine\nTemporelle,Meuble,"Cette collection n'est pas seulement utilisée pour voyager dans le temps, mais aussi pour arrêter le temps. Cependant, personne ne peut la déclencher ..."
1070013,Bras \nMécanique,Meuble,"Un bras mécanique d'origine, la technologie est complètement inférieure à celui d'Iron Fist."
1070014,Poêle à Vapeur,Meuble,"Faites attention à ouvrir ce poêle, vous risquez de vous ébouillanter."
1070015,Instrument\nSphérique,Meuble,"Un instrument de signification inconnue, et il semble être un jouet pour les serviteurs."
1070016,Outils,Meuble,Différents types d'outils placés sur le mur.
1070017,Porte\nd'Engrenage,Meuble,Il faut prendre beaucoup d'efforts pour ouvirir la lourde porte mécanique.
1070018,Dessins\nMécaniques,Meuble,Ces dessins sert à me faire penser que la personne qui dessine est très puissante.
1070019,Tuyaux de Vapeur,Meuble,"Le tuyau peut connecter des machines et une source d'alimentation, mais il ne peut pas connecter le cœur des Filles."
1070020,Contrôleur,Meuble,Il y a plusieurs boutons numériques sur ce contrôleur. Voulez-vous appuyer sur 4 et 2?
52013,Saint Majesté,,
652020,Saint Majesté,,
752013,Saint Majesté,,
930186,Saint Majesté 5 étoiles,Invoquer une Fille,Collectez 50 Fragments pour invoquer cette Fille
7097,Promesse Violette,Skin,Skin de Capsula - Promesse Violette
27097,Promesse Violette,Skin,Skin de Capsula - Promesse Violette
121,Énergie Vitale,Monnaie,Utilisée pour renforcer les Âmes
122,Ticket de Tâches d'Âme,Ticket de Tâches d'Âme,À utiliser pour compléter les Tâches d'Âme
25010001,Essence d'Âme de bas niveau,Matériau d'Âme,Décomposer pour obtenir un peu d'Énergie Vitale
25010002,Essence d'Âme de niveau moyen,Matériau d'Âme,Décomposer pour obtenir une quantité moyenne d'Énergie Vitale
25010003,Essence d'Âme de haut niveau,Matériau d'Âme,Décomposer pour obtenir beaucoup d'Énergie Vitale
25050500,[Rubis Ultime Ⅰ] Pierre de Synthèse,Matériau de synthèse d'Âme,Matériau de synthèse d'Âme de l'ensemble [Rubis Ultime Ⅰ]
25060600,[Invocateur] Pierre de Synthèse,Matériau de synthèse d'Âme,Matériau de synthèse d'Âme de l'ensemble [Invocateur]
25060700,[Juge] Pierre de Synthèse,Matériau de synthèse d'Âme,Matériau de synthèse d'Âme de l'ensemble [Juge]
25060800,[Destructeur] Pierre de Synthèse,Matériau de synthèse d'Âme,Matériau de synthèse d'Âme de l'ensemble [Destructeur]
25060900,[Dominateur] Pierre de Synthèse,Matériau de synthèse d'Âme,Matériau de synthèse d'Âme de l'ensemble [Dominateur]
25010101,Écaille,Âme,
25010102,Griffe,Âme,
25010103,Plume,Âme,
25010104,Coquille,Âme,
25020101,[Topaze ordinaire Ⅰ] Écaille,Âme,
25020102,[Topaze ordinaireⅠ] Griffe,Âme,
25020103,[Topaze ordinaire Ⅱ] Plume,Âme,
25020104,[Topaze ordinaire Ⅱ ] Coquille,Âme,
25030101,[Améthyste ordinaireⅠ] Écaille,Âme,
25030102,[Améthyste ordinaireⅠ] Griffe,Âme,
25030103,[Améthyste ordinaire Ⅱ] Plume,Âme,
25030104,[Améthyste ordinaireⅡ] Coquille,Âme,
25030201,[Améthyste primaireⅠ] Écaille,Âme,
25030202,[Améthyste primaireⅠ] Griffe,Âme,
25030203,[Améthyste primaireⅠ] Plume,Âme,
25030204,[Améthyste primaireⅠ] Coquille,Âme,
25030205,[Améthyste primaire Ⅱ] Étoile,Âme,
25030206,[Améthyste primaire Ⅱ] Lune,Âme,
25030301,[Améthyste intermédiaireⅠ] Écaille,Âme,
25030302,[Améthyste intermédiaireⅠ] Griffe,Âme,
25030303,[Améthyste intermédiaireⅠ] Plume,Âme,
25030304,[Améthyste intermédiaireⅠ] Coquille,Âme,
25030305,[Améthyste intermédiaire Ⅱ] Étoile,Âme,
25030306,[Améthyste intermédiaire Ⅱ] Lune,Âme,
25030401,[Améthyste avancéeⅠ] Écaille,Âme,
25030402,[Améthyste avancéeⅠ] Griffe,Âme,
25030403,[Améthyste avancéeⅠ] Plume,Âme,
25030404,[Améthyste avancéeⅠ] Coquille,Âme,
25030405,[Améthyste avancée Ⅱ] Étoile,Âme,
25030406,[Améthyste avancée Ⅱ] Lune,Âme,
25040101,[Jade ordinaireⅠ] Écaille,Âme,
25040102,[Jade ordinaireⅠ] Griffe,Âme,
25040103,[Jade ordinaire Ⅱ] Plume,Âme,
25040104,[Jade ordinaire Ⅱ] Coquille,Âme,
25040105,[Jade ordinaire Ⅲ] Étoile,Âme,
25040106,[Jade ordinaire Ⅲ] Lune,Âme,
25040201,[Jade primaire Ⅰ] Écaille,Âme,
25040202,[Jade primaire Ⅰ] Griffe,Âme,
25040203,[Jade primaire Ⅰ] Plume,Âme,
25040204,[Jade primaire Ⅰ] Coquille,Âme,
25040205,[Jade primaire Ⅱ] Étoile,Âme,
25040206,[Jade primaire Ⅱ] Lune,Âme,
25040207,[Jade primaire Ⅱ] Soleil,Âme,
25040301,[Jade intermédiaireⅠ] Écaille,Âme,
25040302,[Jade intermédiaire Ⅰ] Griffe,Âme,
25040303,[Jade intermédiaire Ⅰ] Plume,Âme,
25040304,[Jade intermédiaireⅠ] Coquille,Âme,
25040305,[Jade intermédiaire Ⅱ] Étoile,Âme,
25040306,[Jade intermédiaire Ⅱ] Lune,Âme,
25040307,[Jade intermédiaire Ⅱ] Soleil,Âme,
25040401,[Jade avancée Ⅰ] Écaille,Âme,
25040402,[Jade avancée Ⅰ] Griffe,Âme,
25040403,[Jade avancéeⅠ] Plume,Âme,
25040404,[Jade avancée Ⅰ] Coquille,Âme,
25040405,[Jade avancée Ⅱ] Étoile,Âme,
25040406,[Jade avancée Ⅱ] Lune,Âme,
25040407,[Jade avancée Ⅱ] Soleil,Âme,
25050101,[Rubis ordinaire Ⅰ] Écaille,Âme,
25050102,[Rubis ordinaire Ⅰ] Griffe,Âme,
25050103,[Rubis ordinaire Ⅱ] Plume,Âme,
25050104,[Rubis ordinaire Ⅱ] Coquille,Âme,
25050105,[Rubis ordinaire Ⅲ] Étoile,Âme,
25050106,[Rubis ordinaire Ⅲ] Lune,Âme,
25050107,[Rubis ordinaire Ⅲ] Soleil,Âme,
25050201,[Rubis primaireⅠ] Écaille,Âme,
25050202,[Rubis primaireⅠ] Griffe,Âme,
25050203,[Rubis primaire Ⅰ] Plume,Âme,
25050204,[Rubis primaireⅠ] Coquille,Âme,
25050205,[Rubis primaire Ⅱ] Étoile,Âme,
25050206,[Rubis primaire Ⅱ] Lune,Âme,
25050207,[Rubis primaire Ⅱ] Soleil,Âme,
25050301,[Rubis intermédiaireⅠ] Écaille,Âme,
25050302,[Rubis intermédiaireⅠ] Griffe,Âme,
25050303,[Rubis intermédiaireⅠ] Plume,Âme,
25050304,[Rubis intermédiaireⅠ] Coquille,Âme,
25050305,[Rubis intermédiaire Ⅱ] Étoile,Âme,
25050306,[Rubis intermédiaire Ⅱ] Lune,Âme,
25050307,[Rubis intermédiaire Ⅱ] Soleil,Âme,
25050401,[Rubis avancé Ⅰ] Écaille,Âme,
25050402,[Rubis avancé Ⅰ] Griffe,Âme,
25050403,[Rubis avancé Ⅰ] Plume,Âme,
25050404,[Rubis avancé Ⅰ] Coquille,Âme,
25050405,[Rubis avancé Ⅰ] Étoile,Âme,
25050406,[Rubis avancé Ⅰ] Lune,Âme,
